1 NN	2 NN	3 NN	4 NN	5 NN	6 NN	7 NN	8 NN	9 NN	10 NN
158	165	298	328	312	306	503	382	292	379
131	105	109	137	325	335	477	370	427	389
108	291	131	103	511	193	128	320	264	486
181	108	252	169	167	181	118	162	334	476
128	141	194	191	260	157	191	335	494	357
184	236	120	128	320	200	101	293	209	320
137	128	299	285	375	136	129	358	334	255
122	252	267	274	306	313	221	148	129	240
184	129	112	137	122	119	402	168	467	179
107	150	310	191	303	485	200	182	325	381
100	153	186	476	190	256	325	306	322	319
122	208	259	127	322	110	304	225	312	346
100	200	164	105	309	312	550	281	107	303
125	117	297	247	120	228	302	249	245	457
152	309	164	115	306	208	642	328	191	254
184	285	153	109	187	457	252	420	308	280
114	103	228	328	181	196	298	234	191	321
134	184	299	277	449	159	328	423	556	613
144	133	258	398	478	233	306	433	310	311
170	184	361	329	166	215	149	486	318	336
170	131	329	133	348	123	325	495	328	579
117	163	150	338	341	153	506	439	461	265
107	118	255	257	299	411	153	590	471	364
200	133	236	157	322	299	457	115	595	482
169	104	165	123	338	191	106	234	334	457
166	191	343	201	191	261	394	459	312	235
200	139	115	285	378	415	140	347	362	215
196	336	465	362	141	168	191	394	362	776
131	129	137	402	422	336	235	412	318	311
129	328	196	317	320	143	387	564	191	118
110	187	273	358	275	457	150	489	458	147
150	178	331	296	239	281	299	504	133	382
171	143	328	489	409	322	139	536	454	499
155	155	234	228	280	176	167	489	330	367
102	117	317	153	336	349	242	304	193	465
184	108	114	205	358	234	155	454	269	245
128	151	102	309	427	323	222	150	420	154
128	124	210	291	308	182	313	298	246	464
157	258	159	299	113	184	321	351	642	489
191	292	126	289	271	125	238	429	362	191
139	118	270	188	124	345	591	465	293	287
185	102	178	160	281	332	321	613	119	486
128	137	321	120	234	356	299	504	448	335
159	180	299	336	298	179	427	163	413	368
191	115	122	131	104	182	335	486	373	399
137	287	347	157	461	211	309	312	298	370
153	168	164	448	312	101	252	267	270	402
106	131	317	312	313	534	254	170	641	489
117	361	106	466	434	108	457	178	321	529
152	138	155	341	122	415	306	321	389	176
100	358	249	137	328	329	234	299	796	345
101	122	129	196	454	246	321	556	321	232
137	119	180	184	112	322	438	197	466	337
170	250	338	334	246	285	157	374	395	312
157	152	168	419	258	279	475	101	107	403
103	129	295	102	292	311	313	564	370	306
153	299	120	347	298	422	371	299	133	170
155	251	317	171	157	167	432	209	606	379
122	144	143	403	154	308	364	280	222	165
181	166	328	299	279	245	308	109	488	503
153	165	321	185	197	442	433	165	248	320
177	167	349	200	262	299	274	287	270	349
184	131	191	116	191	457	306	397	520	186
127	132	312	149	501	220	254	439	454	170
