0.01 percent	0.02 percent	0.03 percent	0.04 percent	0.05 percent	0.06 percent	0.07 percent	0.08 percent	0.09 percent	0.1 percent
15	1347	276	23	270	248	611	3189	3	1013
0	2	306	3	9	225	808	902	7	6
260	502	388	335	1087	854	925	784	472	2
0	207	397	1027	455	250	153	20	699	391
1	548	136	250	1893	59	1112	875	277	417
224	8	0	129	138	872	804	1334	702	298
6	234	69	1030	496	991	277	386	90	1164
15	0	0	356	711	38	649	748	255	997
4	1	33	279	262	628	97	53	781	2294
230	7	550	602	52	36	1494	2314	1212	906
9	100	341	159	1068	20	478	257	55	431
58	593	1272	315	56	45	671	66	793	737
8	429	143	4	316	6	977	664	12	875
22	271	138	24	128	2	75	1063	883	25
17	6	323	2041	34	173	150	36	1386	1159
3	16	93	2	715	12	406	467	1231	6
107	2	404	567	381	165	814	844	329	396
200	118	239	364	693	219	7	220	528	819
2	313	30	1098	107	18	492	845	651	405
1	47	17	593	17	558	433	43	939	1203
2	62	67	68	30	42	56	208	1373	9
3	7	4	3	229	2725	673	45	36	6
10	8	445	465	279	202	34	226	217	1266
10	592	0	503	448	139	634	8	986	18
299	17	206	1098	506	203	17	155	1052	1274
0	5	52	487	98	96	894	341	388	954
21	4	1	384	678	327	158	898	502	489
1	167	15	463	1	104	866	360	1118	431
7	230	91	537	51	2342	3	103	1835	613
205	65	117	147	11	112	604	407	428	1297
1	18	230	671	50	55	179	1127	498	650
8	19	282	469	45	395	512	887	204	92
1	0	13	503	261	1054	676	504	182	200
36	81	427	1	160	1002	652	1665	361	729
2	381	94	92	4	269	277	974	450	494
197	0	217	386	274	440	333	278	583	847
1	8	166	11	641	5	3	425	175	743
1	34	33	347	624	32	362	515	949	3
14	26	181	13	528	380	297	693	21	3208
51	2	219	656	563	172	1218	428	656	1192
288	66	81	396	4	96	358	458	337	1060
0	7	307	583	7	182	12	160	7	1408
7	417	26	8	500	207	140	897	9	1338
4	74	159	48	610	604	427	72	480	3770
250	7	61	289	280	622	725	846	882	122
0	21	14	458	6	3	565	247	135	540
205	1	360	369	2	758	244	6	540	423
20	190	306	469	841	408	101	8	961	429
5	15	15	76	197	73	217	4	754	4046
45	199	1023	171	306	130	76	9	354	707
0	7	304	93	478	358	169	473	579	2861
3	73	1683	36	901	44	270	403	307	2687
7	23	247	335	250	709	605	941	171	1167
79	19	475	422	230	281	78	359	1139	1273
5	427	168	5	458	395	515	1360	2149	549
0	10	485	269	28	2	166	269	1261	857
90	0	2	453	359	238	625	487	70	1125
0	203	121	1	188	0	41	8	115	477
3	6	752	776	6	189	513	669	289	620
13	136	123	6	406	671	775	237	507	3974
7	296	112	580	6	13	380	354	12	1785
0	308	503	6	38	269	221	680	217	1016
2	1	131	342	30	2	494	497	303	126
0	2	9	426	334	527	112	261	728	647
59	2	377	407	144	1062	605	766	780	1366
6	395	4	31	416	27	331	5	815	1528
7	79	57	339	290	106	1278	741	2122	190
179	8	1	19	7	118	413	109	288	1355
6	51	11	177	290	5	83	82	176	587
2	2	56	7	778	805	129	588	622	572
375	12	699	3	7	34	3238	2680	642	649
171	4	175	66	542	284	587	18	298	788
6	4	384	578	57	577	36	545	846	207
238	3	0	17	3	338	102	104	80	206
0	6	22	346	15	745	66	781	1447	1148
2	1	237	353	4	5	424	336	8	438
1	182	27	422	414	126	62	1062	568	514
2	330	430	14	228	1	329	1007	883	830
1	157	229	287	81	1	218	780	781	375
1	81	141	598	77	22	1033	1078	802	608
115	0	338	230	593	40	327	163	1326	1326
75	5	1	576	5	720	31	366	1157	901
2	24	7	389	7	320	110	708	227	378
0	101	32	244	284	1031	163	1497	1049	68
28	176	239	256	453	311	699	75	54	235
8	208	53	622	1176	337	598	307	1634	1617
132	4	76	173	212	93	697	574	0	251
1	222	212	940	21	335	191	406	7	3943
1	43	292	406	661	64	502	55	663	129
28	42	128	640	39	211	609	564	2053	928
0	0	49	32	93	417	597	1144	302	347
129	890	145	171	123	686	2	474	1062	944
5	936	21	287	640	770	353	1004	725	365
2	17	401	269	52	64	130	858	166	940
3	81	21	1553	2	440	18	206	182	512
0	352	128	962	632	880	558	1042	1619	2130
5	216	208	913	16	277	234	256	580	805
1	2	568	482	33	284	363	954	521	137
122	70	69	348	344	326	341	279	436	431
4	31	1	58	5	505	113	673	79	101
7	259	40	18	163	2503	826	1737	809	1611
115	6	7	44	572	49	15	20	622	324
0	308	286	21	124	860	396	341	85	1108
1	136	280	0	457	474	868	858	493	773
138	26	556	388	800	368	109	332	163	740
55	2	240	634	2	287	387	176	605	146
9	202	0	1006	230	3	1108	153	2948	303
201	283	223	243	243	66	812	211	693	629
78	3	859	265	441	200	1785	63	476	261
8	431	365	178	670	4	680	1035	138	88
4	12	487	347	747	165	241	1152	371	361
248	443	9	280	44	561	606	621	144	3701
7	112	107	344	181	1030	246	1273	3267	480
49	87	89	766	541	485	2235	1814	52	580
0	44	268	444	905	17	1399	573	628	2841
9	159	8	76	8	796	305	599	860	3771
1	14	16	6	32	43	1193	120	36	381
115	231	293	40	37	347	14	29	575	928
48	0	6	0	72	311	705	788	510	307
45	459	381	293	70	0	378	531	359	557
10	1	8	32	357	226	1809	856	3975	3
228	81	1	4	453	541	493	335	782	678
8	462	221	92	36	75	878	698	168	294
1	175	460	737	761	745	72	794	669	1324
126	5	10	95	8	321	42	283	512	1360
2	12	11	141	566	750	601	692	3639	242
6	72	195	152	3	23	133	7	22	687
0	36	18	128	272	2	29	537	594	309
11	54	10	4	56	3	451	4	366	1203
99	1	1619	296	699	302	565	644	471	1065
1	0	2	783	289	169	439	151	74	1483
7	189	125	364	30	366	1128	320	904	593
17	212	549	528	241	403	157	855	0	7
26	56	425	640	339	199	1594	5	1059	220
160	21	196	748	289	1334	848	554	92	885
8	228	329	342	6	651	56	277	199	595
2	0	270	25	1828	689	602	4	76	529
168	442	177	16	660	11	140	727	1394	38
144	123	8	1224	19	603	1138	53	489	8
0	2	103	344	777	717	24	903	798	1116
0	22	0	254	41	245	1420	1052	1034	201
0	66	15	510	437	812	713	1013	387	954
0	3	404	339	66	887	14	66	1680	868
3	192	4	2	911	144	1151	570	5	794
17	5	340	45	138	55	261	187	918	984
44	2	208	676	20	457	6	687	5	74
131	5	4	1003	4	313	445	1867	335	17
4	96	55	406	3	359	5	430	513	711
0	15	2	278	21	663	1734	111	257	1247
84	38	10	144	596	182	824	207	110	1574
7	566	251	371	62	123	595	495	1913	2209
96	137	667	69	356	49	860	2	1291	439
14	302	31	29	12	231	585	914	550	663
0	6	1	4	453	449	247	244	201	72
0	11	357	46	8	460	651	49	382	121
19	3	367	477	1032	106	72	475	870	1073
50	17	9	23	652	292	5	467	363	2832
2	0	14	960	150	369	877	49	712	2
428	581	11	366	1264	844	232	424	835	17
35	15	235	110	53	575	3	368	560	568
0	5	636	137	343	59	83	283	443	442
0	419	257	45	0	0	158	1022	89	145
5	2	4	288	336	978	231	350	346	1019
10	145	194	1	570	860	1	995	431	646
150	1	292	0	236	224	213	530	461	813
279	1	3	135	351	1	662	928	0	44
197	0	78	645	932	428	831	289	738	441
5	0	16	86	311	1028	205	12	395	1144
4	12	121	431	421	492	1214	42	1994	306
4	523	8	68	113	117	962	548	542	1011
0	59	43	27	495	624	1399	113	848	417
4	198	13	214	334	401	267	441	666	179
0	246	22	15	84	407	1283	76	420	216
0	6	7	621	32	974	65	499	782	146
0	413	411	316	303	2	508	208	162	619
181	7	10	144	476	27	101	243	439	1458
71	90	83	0	514	553	81	305	573	832
47	442	235	94	743	3	357	78	856	514
1	33	0	595	2	39	5	1123	729	741
2	297	369	625	3	441	697	410	257	633
106	0	4	466	1082	268	545	395	861	491
283	275	4	457	449	595	545	493	1089	71
282	15	278	1944	519	6	422	647	345	470
18	330	369	234	504	319	42	53	714	148
2	11	11	721	411	459	362	105	233	525
409	0	67	1597	408	1138	992	630	545	408
219	60	199	285	666	602	91	7	226	532
0	318	471	464	289	762	865	285	1229	1118
54	222	615	85	780	421	442	65	98	2181
146	7	2	428	2108	155	284	151	328	1
114	181	361	55	680	1454	760	1184	850	361
10	6	482	363	126	183	203	455	92	1042
5	3	767	279	1706	570	686	567	998	518
347	434	279	1	64	120	309	1186	1010	360
276	157	550	270	6	7	178	8	338	941
37	400	0	1699	179	2514	2566	26	1052	21
18	162	394	30	81	491	12	2036	146	1257
2	138	122	44	852	340	272	864	686	262
6	245	443	20	835	15	3313	255	527	1969
0	7	187	621	1219	4	740	797	1638	55
8	2	171	26	194	241	330	335	2	81
50	10	193	1200	7	3	165	3763	1296	1643
0	228	275	12	230	292	477	500	7	659
2	4	3	614	404	628	3	3	719	631
1	2	251	316	803	862	273	460	1150	83
4	2	414	273	99	7	40	214	359	1246
5	381	167	4	80	386	4	255	645	1158
16	317	11	1	651	115	52	4	7	731
139	235	4	39	58	10	267	672	4	4560
111	41	290	49	669	741	58	2057	438	2
49	1066	184	118	18	654	3	1522	247	902
313	112	317	243	129	1124	614	470	227	4261
55	120	398	27	28	361	557	1374	157	207
7	3	487	757	576	874	10	3790	529	606
0	3	1	24	285	793	20	481	296	810
122	2	4	473	701	1091	789	1110	15	148
226	213	224	965	52	200	469	0	338	515
1	130	154	104	94	553	41	356	1454	217
110	5	487	23	313	230	567	812	381	3050
351	250	50	127	157	9	421	990	698	1159
152	17	215	1331	375	86	377	581	63	495
3	387	157	2	642	2	359	980	477	135
325	69	6	289	549	424	84	363	578	215
172	482	6	557	1	66	621	1088	617	1659
59	8	6	2	193	33	826	293	1842	766
0	11	3	234	708	744	256	325	656	1056
1	357	21	2	260	378	288	448	457	368
13	11	174	101	1011	836	247	417	322	659
135	1	109	21	367	225	7	156	342	498
284	146	122	551	425	5	62	688	379	646
1	6	290	0	12	217	671	709	672	1394
72	17	448	15	611	311	16	164	54	1571
6	79	213	324	8	373	1097	87	841	1276
117	205	13	16	469	380	377	109	18	19
89	1	1	114	439	1678	283	1182	3	395
131	4	29	301	180	2	815	52	3158	102
2	390	2	9	609	254	479	1636	1184	1236
409	67	143	545	349	618	1048	1069	468	941
11	585	39	1073	336	272	345	13	2148	795
5	3	641	178	19	0	541	4	1012	1815
1	2	2	20	799	3	840	656	23	1504
161	467	11	50	727	269	413	902	314	276
362	47	25	451	6	40	195	332	729	547
1	963	0	3	223	165	315	972	440	2036
19	47	150	339	27	704	10	29	1029	2407
0	15	133	493	17	1167	3	856	395	49
6	7	47	755	484	307	165	337	985	1413
7	3	415	319	485	962	266	1703	113	569
14	601	7	49	297	77	417	612	1066	63
11	4	16	87	3	2	878	187	684	779
189	17	240	293	498	76	1073	43	1943	963
151	378	0	2	0	232	60	11	2385	1353
102	3	14	259	2390	178	317	1249	409	507
0	257	6	67	186	301	68	294	379	799
0	2	524	232	92	398	649	1	560	580
4	187	564	7	603	556	38	208	0	46
12	8	9	8	353	449	466	7	398	626
71	314	24	795	321	4	70	804	63	433
0	37	6	796	600	5	237	1355	697	1346
8	531	99	348	34	282	593	1047	625	483
2	412	15	664	4	1539	23	1207	284	791
1	2	34	161	456	54	275	422	276	945
6	194	5	330	76	749	733	744	112	808
140	5	2	50	724	194	990	585	625	433
7	467	172	121	31	363	18	458	721	607
7	149	30	22	159	45	610	384	223	877
14	119	41	491	45	733	314	747	61	163
2	1	230	699	347	695	2	563	1047	546
340	14	463	320	86	50	69	562	113	663
5	563	74	398	270	857	591	312	1098	1459
100	14	181	1	17	475	35	812	28	924
0	12	540	298	489	218	4	457	625	21
1	0	5	29	621	279	496	21	0	716
399	1252	11	608	1121	892	228	701	744	7
1	23	497	26	333	373	924	509	454	604
27	10	1	0	495	37	422	96	182	34
6	7	169	761	548	337	661	351	583	4036
54	13	10	405	1798	11	917	257	1506	130
2	159	198	133	141	590	29	23	908	295
1	31	1032	707	422	86	472	366	6	968
0	1	191	294	353	490	516	354	1554	315
0	6	239	422	138	1	522	83	1843	220
337	78	56	618	390	446	19	1563	206	848
441	10	0	1	483	421	24	1204	3173	1711
3	390	279	332	165	402	803	597	107	800
1	4	92	1430	1185	708	163	257	678	559
9	8	295	123	655	66	64	826	422	1311
443	129	146	341	125	525	649	50	1169	245
7	150	3	297	542	103	459	1822	1968	354
451	2	33	39	40	270	173	618	920	354
2	3	12	223	270	369	1041	8	426	1382
21	16	11	66	77	1002	696	1390	931	651
93	51	2	128	921	379	333	542	382	899
94	191	510	131	108	3101	630	428	247	3859
9	77	521	31	35	413	207	669	604	1121
299	742	23	837	403	180	7	229	426	450
155	121	217	8	1857	1523	8	486	2281	8
232	6	34	13	350	308	67	2321	188	2507
22	9	544	54	6	412	222	802	1044	1551
57	64	24	10	337	9	1264	21	416	347
6	196	91	327	19	344	1275	338	1200	260
183	123	1	43	278	852	437	89	456	495
1	183	0	8	607	465	5	550	8	206
128	11	5	355	840	517	294	811	21	1651
2	280	181	934	453	366	98	62	1005	1271
24	2	12	388	296	1285	1485	170	927	1035
0	271	560	185	26	437	101	1771	766	848
8	82	424	17	525	303	695	881	215	0
180	32	455	893	267	216	6	322	575	76
2	2	136	443	13	11	339	94	353	25
133	138	445	323	8	437	0	1206	45	29
212	1	325	458	51	14	40	503	181	4
0	58	331	350	839	416	473	510	879	4823
4	181	752	9	23	5	55	461	43	982
2	30	62	554	2	182	666	300	57	290
24	11	518	223	8	84	102	195	157	1883
39	7	16	356	1241	354	78	207	660	88
353	478	249	128	15	371	232	312	403	23
73	130	16	219	5	2752	11	262	452	1158
4	138	5	27	0	229	316	13	154	651
227	0	292	0	74	745	454	1115	384	2073
0	0	373	422	312	263	362	5	100	178
121	0	3	0	312	185	615	474	941	261
201	2	239	412	22	474	31	60	1135	111
11	90	15	252	8	137	310	234	417	5
4	283	309	363	684	95	189	1224	3773	1111
102	158	109	245	213	12	441	1276	63	1029
92	302	14	422	220	322	520	232	327	1379
6	16	17	574	736	801	158	280	686	301
2	31	13	90	1165	287	1648	724	10	15
141	2	0	14	83	110	44	936	375	108
148	222	610	51	29	410	238	770	437	2655
0	172	132	350	173	532	189	46	2077	1301
4	363	3	583	354	460	253	215	685	286
15	9	577	278	14	475	37	7	596	3
195	150	294	30	2	1589	50	586	57	316
7	7	33	15	101	385	50	62	840	45
128	46	297	443	125	368	549	3308	902	795
9	2	8	18	1	248	410	35	250	1113
2	726	209	10	448	52	367	574	600	290
1	2	185	0	1607	4	1032	207	1889	905
11	126	177	2	318	594	363	405	994	254
181	0	123	42	353	1602	20	151	1538	1183
3	115	4	389	353	176	631	723	437	41
248	569	493	558	167	271	4	712	9	89
0	886	357	848	693	89	8	873	809	236
3	2	2	604	2	70	84	199	115	1051
323	33	82	894	136	388	443	98	643	739
264	49	10	629	61	285	811	1127	594	5
47	111	153	613	195	435	829	3284	245	1246
0	0	131	301	693	8	174	932	5	673
21	10	350	13	552	1926	411	608	309	210
314	157	543	1523	455	226	1432	355	663	982
57	169	491	64	492	8	566	268	794	536
4	332	86	43	10	842	14	492	24	698
1	275	17	6	294	709	1482	57	5	1092
195	984	110	319	36	244	1128	428	4	680
3	3	133	571	1	27	660	288	53	390
11	224	163	442	263	74	186	951	528	0
0	159	106	204	442	133	43	1210	64	1360
8	47	533	3	316	348	129	1533	336	735
41	14	241	0	303	32	567	279	926	940
218	1022	261	57	19	11	1313	207	1828	1102
90	80	1666	68	497	872	105	7	744	520
152	109	4	600	26	221	668	639	409	659
0	22	1235	2	115	88	793	274	68	605
0	659	2	36	43	489	4	1269	804	826
11	11	260	3	356	883	468	365	11	1892
253	40	17	205	880	210	834	289	975	65
195	43	0	3	63	511	2	749	102	277
188	7	11	13	161	1	507	1047	313	688
7	109	193	180	3	887	995	427	328	1845
18	1162	18	248	340	294	167	30	507	936
7	19	1	314	337	269	836	254	482	488
0	7	129	1468	277	160	552	15	754	2993
269	633	9	96	216	28	176	286	118	910
