1 NN	2 NN	3 NN	4 NN	5 NN	6 NN	7 NN	8 NN	9 NN	10 NN
1	0	23	39	20	498	14	50	16	8
1	8	3	2	285	8	85	22	624	73
1	57	16	210	3	16	1016	0	0	6
1	0	188	35	26	22	0	304	11	179
4	4	5	8	0	10	0	471	0	356
2	2	5	28	7	9	0	193	0	41
70	950	38	7	0	152	24	12	0	20
0	90	2	19	159	390	394	0	0	31
1	6	2	0	4	44	77	0	44	0
7	2	276	5	11	78	0	94	143	5
1	7	16	389	16	89	10	2177	8	406
3	2	35	48	4	77	0	20	19	263
1	93	2	29	7	33	0	594	0	0
0	2	0	82	51	0	1	0	97	0
0	0	0	0	5	5	378	0	0	0
2	2	2	0	7	103	57	15	141	170
1	0	3	6	14	7	33	13	21	73
2	2	0	0	5	0	3	3	45	0
19	2	0	47	1	0	0	19	47	16
1	4	14	131	51	0	19	13	338	80
4	2	73	446	0	228	18	61	136	11
0	1	53	0	7	22	0	42	0	314
2	21	9	9	12	46	0	14	11	0
1	0	1	386	629	0	74	11	20	32
0	268	6	5	13	5	0	40	25	11
0	7	0	7	6	0	85	13	0	13
0	18	0	56	71	0	50	50	0	11
5	5	0	4	180	0	11	0	47	0
1	19	223	0	10	16	4	8	17	13
1	2	131	5	43	0	360	73	0	96
12	2	8	4	214	955	20	628	72	112
1	0	0	13	2	0	1	75	108	67
15	0	0	5	23	0	4	11	13	382
1	7	283	124	0	0	89	0	6	0
1	9	4	0	46	4	1	137	22	9
136	54	0	48	3	0	27	149	9	190
1	161	0	231	3	0	22	108	20	31
1	25	188	0	0	48	196	68	38	13
0	204	26	7	68	13	0	0	261	29
2	3	2	7	0	12	24	0	18	7
9	0	0	37	13	8	0	0	673	29
1	0	156	7	131	16	0	281	105	76
5	0	4	77	29	375	0	182	50	0
0	6	3	48	0	0	153	0	194	92
1	0	0	11	6	339	12	17	0	4
2	589	56	12	14	246	162	10	0	33
1	2	0	50	5	0	21	106	71	241
8	0	0	64	47	0	1125	128	49	382
0	4	0	3	0	0	10	17	61	0
6	1	11	0	9	0	287	0	8	2
0	0	4	0	147	7	0	70	248	2044
64	3	0	0	0	9	111	123	21	0
5	2	4	0	0	23	46	674	0	0
0	5	0	19	0	26	26	130	0	0
1	61	7	0	2	0	0	26	24	6
1	3	0	29	29	0	133	252	0	33
79	0	0	12	8	5	15	0	0	84
7	12	4	0	0	0	527	29	15	288
0	0	2	0	10	26	68	22	3	50
14	27	119	10	67	0	190	180	15	245
13	58	84	4	0	0	27	15	15	242
22	3	0	6	12	0	64	0	58	0
1	6	15	7	2	9	0	10	0	18
22	2	2	78	84	24	21	108	0	258
0	2	36	119	0	1377	0	0	11	957
1	60	3	370	12	35	0	77	62	9874
2	44	0	0	17	16	0	0	297	97
1	0	3	108	9	449	4	204	58	14
3	0	0	18	5	0	7	100	0	4
1	6	66	0	7	0	39	15	123	101
2	10	6	26	203	175	225	93	54	17
1	219	3	0	7	35	12	321	199	278
1	20	0	16	0	11	65	0	34	13
3	17	0	0	342	8	448	0	3	399
0	9	5	87	1042	164	32	351	11	410
5	603	3	85	32	92	0	0	345	0
2	2	0	0	13	0	2	22	159	10
0	22	117	45	126	77	14	0	289	130
0	9	20	7	4	10	0	9	0	16
5	25	0	0	137	0	4	70	0	92
0	1	2	0	21	12	0	19	111	12
490	2	14	2	0	17	4	146	115	291
0	2	1	816	7	25	0	8	17	32
1	3	11	0	304	0	0	36	10	10
1	4	0	4	25	4	20	67	629	629
13	0	4	208	0	0	13	55	0	17
1	0	341	124	20	19	0	0	74	39
1	0	12	18	17	0	8	9	339	0
