0.01 percent	0.02 percent	0.03 percent	0.04 percent	0.05 percent	0.06 percent	0.07 percent	0.08 percent	0.09 percent	0.1 percent
271	852	828	944	1251	639	3700	937	773	4915
51	219	773	115	282	517	1000	627	803	1188
314	401	1603	427	1068	372	1779	1218	1393	298
252	356	1112	497	658	87	436	842	613	1655
213	220	565	677	280	346	762	977	1335	1795
190	81	619	3668	489	798	1614	1376	1351	2694
185	194	208	496	637	1556	1693	1506	1155	524
267	346	486	587	2879	1175	1103	532	722	1947
392	364	778	962	621	698	646	1338	1207	1412
136	347	599	1635	1739	953	473	1407	1630	658
323	120	635	333	610	909	554	371	1495	1437
442	525	861	1092	218	1005	613	1632	1256	1519
426	496	1017	820	1092	1120	495	1130	1495	1715
478	341	782	255	319	1021	472	850	2682	364
390	82	400	832	566	5046	119	897	1049	282
277	454	242	687	491	124	1492	780	0	920
433	374	668	1458	628	1066	530	1306	3304	1761
331	334	413	419	183	625	319	1892	1009	787
779	106	383	1574	1050	266	1732	1882	985	0
324	534	202	332	771	324	1210	710	3053	818
226	240	619	480	898	1289	530	1872	846	1199
59	462	186	1208	549	1482	1042	778	1240	748
522	968	433	298	57	425	618	1564	1137	1488
208	231	678	243	940	847	890	962	0	1080
517	490	519	176	528	613	1545	602	2561	1218
0	253	1547	717	324	398	619	811	926	2182
415	834	112	479	953	3317	1172	1485	1776	1175
319	182	0	976	626	602	1000	1607	246	1620
589	362	976	1416	1196	1163	663	816	1274	1043
105	507	237	357	531	571	1089	1887	974	1681
344	1381	452	266	849	1905	225	1301	1239	1003
343	116	669	804	1161	2176	742	664	1971	377
462	299	991	539	940	986	989	1223	533	1608
205	71	2673	949	808	997	992	1282	1908	1758
272	222	603	259	2135	1223	1030	498	802	1154
244	866	181	207	988	2243	1912	2509	2046	584
229	440	379	1522	514	1826	750	449	1978	748
194	564	571	640	590	798	952	2317	2806	1258
231	156	230	807	298	2162	694	725	1733	1361
436	480	271	424	613	1088	2711	206	803	1312
208	702	891	880	878	866	989	1230	825	354
245	238	624	651	349	1556	530	1106	818	1039
407	830	229	513	766	555	1054	2024	1637	677
57	479	459	554	666	855	813	1143	996	636
168	618	754	801	295	2795	1584	818	901	1582
207	107	1510	179	413	1383	2389	743	766	2547
358	582	304	841	239	1028	1202	1094	1345	1005
724	230	455	338	705	296	1150	1179	992	1175
312	532	1056	602	1937	488	741	1531	793	600
323	309	716	584	850	1922	1225	1620	2640	194
305	64	0	205	1106	1187	850	1042	3874	1465
197	113	237	1018	1005	1061	775	1515	1912	383
632	323	441	723	682	1145	439	754	1849	1570
104	334	508	613	1820	1923	252	113	1316	1008
365	462	988	614	494	439	1117	1187	519	1852
178	332	56	1668	791	960	663	1754	1223	1075
130	2158	529	930	964	684	1836	905	929	1682
142	318	466	736	258	1400	2768	1400	419	1320
157	171	297	1309	511	1285	1843	364	1204	1446
55	1845	618	211	433	972	688	607	1430	1314
50	675	730	1992	1169	924	1001	930	1135	727
288	245	918	1292	505	1641	1468	766	1484	1092
253	163	494	565	345	688	317	196	689	694
55	103	200	374	867	411	124	1048	2148	517
224	277	1034	231	416	604	1055	1221	1102	880
284	346	55	279	658	1097	667	157	251	416
176	60	556	462	176	983	1415	2028	1573	760
372	166	745	787	450	693	768	585	511	768
114	1113	679	454	873	674	1242	102	613	1417
308	574	686	696	497	4182	721	673	2053	666
242	286	946	507	994	631	586	788	1284	1177
303	257	329	925	966	933	445	558	867	1162
501	1061	385	602	800	754	1338	947	1832	991
595	373	349	931	246	601	722	1448	739	1142
884	400	175	675	560	918	1857	102	416	1012
0	135	637	912	1480	1196	894	633	642	3430
144	690	491	736	551	1955	1532	622	117	472
816	686	1081	510	677	928	1540	1047	1834	963
363	208	168	532	901	1459	751	1457	224	1161
226	57	428	1576	490	964	0	535	747	298
500	561	1197	1150	907	899	3840	362	924	550
298	464	123	696	787	693	1044	1486	1427	1694
485	0	782	735	1011	1016	1000	565	1862	1620
202	424	220	971	450	537	344	516	1411	1074
406	577	662	1072	1910	1859	1109	620	1613	635
158	247	354	1157	4479	885	2207	956	570	1179
329	570	341	2131	482	1709	1026	400	1083	1231
53	298	553	458	703	230	262	1286	1086	1077
284	1015	610	697	1010	496	556	441	2156	982
69	168	758	415	235	591	983	1411	709	1940
521	335	802	1792	418	1251	853	756	1477	358
59	410	422	0	1314	618	615	1444	545	1092
249	368	2708	170	60	678	1946	1106	4708	1033
578	585	981	234	862	862	925	1026	1204	2146
162	847	268	516	615	1796	1038	1363	1983	916
273	309	602	949	1055	797	650	778	1471	898
217	366	811	451	287	795	841	1261	670	2213
1047	463	713	1343	868	590	380	546	2315	1071
265	334	0	1170	775	1027	1507	720	1206	716
970	205	120	725	497	549	1096	1090	445	1596
452	266	821	651	875	0	1891	1353	1808	913
105	1377	144	696	1339	1010	3507	1998	688	992
116	433	270	916	1028	1622	1817	578	908	1218
297	489	580	733	679	791	1015	874	1697	2341
56	1022	474	847	645	964	1477	1791	183	1207
167	418	326	1041	736	531	951	2282	1359	1334
329	150	1084	1920	852	1721	882	4798	1374	1918
341	682	516	175	2146	709	329	1069	655	2075
220	719	231	252	1011	267	1129	2393	2117	717
100	326	1337	1093	1378	1055	786	2044	330	826
315	239	405	1487	460	119	1935	1207	492	2081
252	3371	108	864	1204	1062	1871	1504	1877	1850
300	443	253	519	443	547	979	1288	524	4615
273	862	575	456	1059	1446	551	1434	1036	1157
124	120	527	423	421	582	1222	1497	1696	1446
378	669	71	423	666	618	3136	577	1835	1054
260	758	641	545	745	1345	1208	1858	1193	1437
308	430	833	912	632	1255	461	1061	1480	1577
194	951	0	293	912	779	1660	473	2041	1277
77	882	157	691	783	581	2494	875	2516	3268
239	181	116	515	817	727	2170	755	985	795
777	694	358	749	1021	1116	1085	1365	1038	1905
146	286	706	570	317	533	1329	854	597	110
460	185	785	664	1232	1254	2647	2048	1874	1287
359	563	425	1114	584	2148	473	1611	4994	794
342	409	769	583	739	977	377	479	705	3078
151	542	414	2356	798	775	1843	507	1042	1155
117	175	867	739	557	896	1378	1096	869	544
212	226	311	1824	807	897	760	660	836	1381
609	871	959	754	0	1216	1199	636	421	967
357	347	435	1170	798	223	675	1968	560	600
180	252	870	851	775	286	580	1010	1510	1565
187	336	970	1995	897	1539	688	531	2104	6406
0	62	73	762	541	758	1397	1713	1999	729
273	433	0	744	701	639	1158	1379	404	1671
59	304	590	552	317	1000	626	1080	1689	1535
321	134	106	668	383	929	650	474	454	473
264	573	123	912	337	1414	451	990	2003	1662
442	312	530	643	276	695	1324	555	1152	1603
363	376	364	1367	696	323	962	176	2381	1831
123	364	715	1969	436	304	568	684	709	4906
317	489	163	805	149	600	2374	1442	654	509
0	822	778	519	868	1108	1224	1402	594	512
54	676	1196	629	2220	259	528	4235	781	638
167	722	418	587	1132	113	1291	1740	1461	1501
553	469	340	265	638	576	157	519	1199	849
145	213	589	338	1095	532	3223	674	1015	3148
851	173	253	714	528	1470	520	1479	564	157
210	566	1299	329	1354	843	2007	888	1913	1830
80	445	365	314	1315	827	3152	790	1571	1833
1090	199	501	556	1163	3055	469	442	113	1317
52	52	330	998	241	798	732	1265	1504	1351
266	77	214	1728	125	524	106	783	1918	566
149	284	169	621	1250	1234	1080	726	1587	1370
362	199	583	704	941	1385	1702	1200	732	1393
513	955	436	638	420	402	1315	1273	1177	2006
306	852	821	530	1872	180	624	1075	1822	1223
225	498	194	905	976	1237	1377	440	1030	628
257	593	1679	564	1671	1505	623	682	325	941
590	286	565	250	253	627	427	2716	1415	1206
171	351	690	437	719	852	700	1806	946	551
285	625	480	1054	1207	1152	813	1415	697	1866
476	364	604	758	1294	1242	1012	285	1333	2053
675	738	0	998	903	3291	815	2190	1947	1815
261	339	636	531	1138	1601	1206	144	1135	1520
157	54	585	380	474	933	629	1187	753	871
381	444	693	890	795	3289	738	558	380	639
111	230	62	594	826	582	480	899	141	157
217	629	648	483	474	652	1568	3728	1817	5292
430	135	970	359	894	662	110	355	1236	453
249	116	139	948	637	1564	785	564	596	3458
628	272	865	804	540	173	1245	1502	366	3079
1377	769	545	62	842	1475	902	1282	1557	729
409	141	947	485	962	884	1471	3006	1152	586
144	311	377	538	1152	3477	1756	836	234	956
444	285	406	341	485	2007	3893	1465	1361	1604
208	802	488	2295	1799	464	1013	1530	1096	1308
348	567	108	1884	934	819	4718	1058	1637	1105
415	476	105	1226	1317	1261	361	1036	559	404
370	736	249	363	467	999	1208	466	1130	4351
293	485	1564	550	658	1135	1763	1154	976	1720
233	637	62	1141	1569	2638	921	1694	968	1871
755	762	384	740	907	845	207	1781	884	856
289	300	101	514	378	530	939	1099	1911	2865
528	563	2317	167	751	702	166	830	1442	567
178	596	388	1486	374	585	647	1267	1740	2483
537	331	594	866	3250	902	881	1077	1216	2104
114	369	524	652	492	3501	2494	962	859	1599
752	260	485	1678	937	1042	702	397	2819	816
322	1792	300	488	1666	173	518	917	1217	1239
53	164	384	966	2244	339	583	416	763	1999
310	223	229	929	392	2035	2209	1169	1210	2727
411	448	333	931	674	1110	1286	1301	959	699
372	1051	220	873	380	746	491	2805	4335	1657
523	125	328	996	308	1462	1163	796	1374	1113
0	216	229	348	1257	970	633	886	2234	1250
508	158	831	1823	726	1130	967	898	106	1299
290	1069	772	125	744	2470	2440	1457	859	1250
251	526	53	934	716	559	843	1055	1540	1115
90	179	391	428	247	683	551	1970	3424	2636
87	172	1169	292	386	123	2275	1380	1322	744
182	77	551	1236	821	793	1595	1601	1594	2636
134	107	902	296	272	1187	749	841	1378	1343
1416	691	293	440	1350	587	347	1130	672	531
355	491	278	693	573	1319	1123	729	1339	944
124	158	233	637	822	485	1047	1626	265	1862
172	633	53	405	1075	1090	737	3593	4608	399
520	413	269	1892	1054	836	733	940	691	2155
331	1279	2309	634	1170	947	649	870	652	1295
209	215	413	139	770	1484	798	1057	814	141
274	251	158	358	380	843	988	1011	682	1180
275	542	602	236	379	1778	1529	936	1484	1773
118	527	963	597	284	1378	2246	1346	1436	1488
640	320	2730	1007	378	1377	1197	1179	1573	279
504	490	427	395	1515	1212	1158	1074	1513	2116
294	341	680	656	747	365	1907	678	1871	1973
87	1039	705	1139	675	963	2226	1041	835	1270
136	169	2399	343	670	1648	1556	1397	411	1879
260	431	276	833	905	301	629	921	833	428
350	299	696	807	839	1199	1330	1252	723	464
54	368	335	280	1005	672	928	891	293	3793
0	435	720	692	487	633	916	0	780	1236
1382	170	1322	668	963	827	496	262	1391	1312
285	583	521	574	339	944	739	1249	597	515
290	505	380	357	622	535	1182	1226	269	309
387	773	407	1979	797	762	1137	1863	849	6252
0	139	252	845	1047	1440	584	748	743	747
264	54	1391	980	1745	928	1471	1709	1856	434
453	110	386	400	438	454	1084	1367	2068	2084
336	517	242	1024	1104	3614	561	788	465	587
286	469	204	596	865	462	601	2039	1362	1642
255	450	396	997	1233	607	1190	566	643	891
225	226	892	574	901	279	1739	1044	680	0
329	396	228	1163	632	194	895	1589	1437	1448
521	870	488	3313	1168	670	623	957	923	1043
56	872	425	1018	1633	992	879	1518	493	940
324	187	1001	1122	491	459	1534	2622	861	929
335	485	865	710	1261	623	978	1484	1635	432
241	213	349	455	1166	1290	672	2783	511	1800
87	542	654	201	1090	1661	747	1901	719	8081
838	250	474	520	947	653	426	1162	2087	1114
169	1007	2184	869	663	114	2120	680	482	1002
52	113	760	688	492	1307	512	3496	643	1496
358	588	1335	256	940	200	2342	930	1270	1139
0	230	669	2591	1098	515	434	783	879	673
52	125	920	390	804	258	412	367	842	1261
174	364	104	303	470	1278	574	1678	1017	837
227	234	325	981	505	267	1254	1182	930	1237
568	252	305	379	652	1652	789	110	890	757
163	658	289	662	582	310	1397	324	979	1665
142	113	229	433	1081	929	965	2028	819	1908
202	172	107	1150	219	469	1010	1198	636	2647
611	295	299	903	1223	538	761	888	697	1145
830	547	277	595	826	1739	1350	545	852	943
53	260	244	2295	1524	918	1646	244	2987	5545
255	223	374	73	518	895	0	1107	1222	2128
215	337	54	1972	272	2593	1491	1147	2234	1045
173	214	320	110	356	381	3918	861	864	758
73	409	567	519	751	246	608	950	349	497
245	481	318	541	876	500	265	1510	1106	1528
169	489	573	462	216	1684	1256	848	1781	882
112	611	1053	399	967	959	1436	1863	110	2446
122	0	420	405	366	5126	193	3932	615	1267
1117	1665	595	139	3324	476	2680	57	2198	285
94	322	495	609	592	652	107	711	2202	1423
253	449	570	511	656	503	1372	744	2725	889
430	114	565	865	1958	839	612	1446	1268	1469
281	248	773	724	221	647	287	3359	1103	1976
150	329	557	657	712	958	1236	1356	592	672
54	657	762	635	361	669	549	2403	1696	1161
255	558	749	673	495	167	1755	1247	1513	1923
175	349	771	834	1984	979	1047	375	1517	936
64	106	1104	202	56	196	0	878	873	1777
0	611	339	363	911	895	1066	2729	1180	1531
251	295	1789	789	571	521	1027	2109	529	160
73	920	671	363	392	1142	999	603	2036	0
147	682	919	829	450	469	963	756	559	1089
247	253	665	983	821	517	787	4546	1371	935
201	376	777	1159	418	1011	421	1373	2136	419
171	796	194	659	994	342	618	768	2099	1026
382	594	410	350	722	579	1319	2302	1356	918
224	795	411	928	1520	908	866	516	702	5038
634	444	734	1865	2830	757	1035	1417	936	920
884	518	193	385	1511	961	1449	904	1127	1177
589	1012	508	160	409	974	612	1585	965	1251
113	552	2071	1775	628	259	664	748	1179	3827
454	148	905	1830	2053	1492	1638	436	628	102
185	354	1250	1573	204	499	619	2695	1565	749
789	458	449	783	1501	587	1088	1025	618	1782
279	2777	601	982	247	766	1210	2019	2030	1344
488	114	926	465	662	597	945	865	1556	1268
290	507	116	260	1772	1027	328	1266	690	1282
120	613	274	533	493	2373	489	2397	684	806
225	284	222	1575	596	480	1526	1482	894	3692
165	293	418	1017	1036	1071	685	708	2397	1762
217	489	114	623	480	833	672	890	1015	717
1191	459	1322	53	565	645	905	599	1193	750
283	1081	184	853	532	183	1057	1167	4319	664
388	375	108	1795	1135	591	2621	1449	867	1246
194	0	337	2223	619	932	1072	3539	583	625
539	359	1038	611	892	1993	531	1353	1187	1302
631	584	1687	274	724	720	1090	1047	1098	2471
643	206	333	438	2172	721	3556	634	433	2054
206	163	775	112	1006	603	1444	1365	910	1485
60	158	654	346	894	1082	593	959	1112	992
131	279	191	433	928	1388	1103	717	1661	7947
224	359	444	450	918	587	949	1116	757	2001
193	471	1096	407	2522	1307	1074	728	1464	785
1212	519	833	321	675	771	494	734	816	2183
164	331	909	288	617	653	349	197	1330	2578
421	725	832	397	349	1156	357	2683	413	435
335	357	629	1061	1866	1038	869	4589	1352	1409
305	406	401	1955	728	923	613	709	618	822
245	539	263	510	988	1016	1545	516	2923	720
223	170	628	1168	972	1155	697	1637	1426	1361
202	222	691	1175	755	342	784	958	410	2264
347	296	709	597	249	860	374	639	1410	2071
227	332	242	727	388	643	767	676	1141	1098
521	732	757	508	254	371	307	1148	695	1137
334	543	1081	494	320	843	2181	848	1368	1259
303	557	353	1500	529	617	966	1851	676	1535
444	116	730	669	905	1573	322	1657	2189	327
55	214	832	696	113	1552	932	3272	368	835
364	167	217	3042	591	383	684	681	1146	2278
559	0	53	71	943	1524	2108	2498	789	1082
168	521	652	842	490	996	1511	1815	945	3789
154	2000	1126	1072	894	1368	299	374	1903	1236
692	106	470	412	1286	889	2203	534	952	2203
183	571	448	271	1025	762	351	257	682	566
550	182	328	769	470	1211	525	741	3145	825
394	270	746	1015	1882	1090	154	1004	274	909
223	183	184	308	1608	264	2230	833	2475	1360
399	385	450	1650	680	438	616	503	792	1699
273	677	592	544	176	571	1953	701	1211	1914
329	515	540	0	526	503	1548	1498	963	445
53	232	779	1810	941	1074	586	2563	0	927
632	314	511	952	53	689	652	976	1072	503
1098	0	623	630	460	553	1295	876	436	2254
87	583	617	922	281	960	1648	1335	56	461
269	195	539	205	1269	237	1055	1207	806	3690
58	899	602	617	1452	3878	819	513	1333	1328
177	413	646	505	379	599	387	1535	668	1992
259	228	375	551	805	374	2801	973	482	1324
562	549	107	575	1166	985	910	1159	1047	811
265	148	482	933	114	644	56	582	472	675
221	930	687	751	3012	496	1552	176	1638	2570
320	587	444	164	1017	869	1259	1381	1497	489
316	561	316	711	670	423	808	1361	216	863
386	145	339	1184	856	774	363	549	1337	999
60	322	323	412	344	908	308	852	588	987
69	255	676	367	349	319	3078	713	1061	1694
360	225	697	287	736	618	1893	308	166	887
284	220	493	957	457	1415	911	853	371	1249
213	772	763	262	676	582	1275	3186	551	594
297	1770	554	608	521	482	108	1867	707	975
260	133	285	132	706	1424	994	736	1032	253
106	383	263	538	2013	1633	681	1613	373	1393
158	498	678	1356	680	614	199	988	1381	1195
230	369	550	384	691	861	793	1306	812	1770
377	372	856	1013	431	887	527	1377	1015	429
183	612	693	291	964	1056	858	725	512	1259
0	1685	742	365	710	0	1042	962	1475	849
107	621	774	536	1151	857	1779	904	900	797
321	502	253	393	577	220	592	964	930	550
302	698	429	419	1172	350	395	606	619	694
206	522	486	168	2098	979	597	359	1016	1080
442	377	513	1971	405	636	428	846	246	1475
0	614	991	2446	308	1098	696	2182	1135	173
104	162	922	1249	1536	2771	1489	559	971	1836
111	1089	118	1067	1068	1253	790	1439	1392	1383
343	287	413	1214	949	2002	184	262	1210	1691
181	468	759	382	1379	538	1139	552	1306	1690
595	0	420	1158	234	862	1277	119	1261	297
451	2071	1333	795	1274	618	1118	1133	1013	486
269	225	848	3073	827	563	402	6019	1175	342
440	132	440	280	764	552	915	1255	2029	427
359	221	502	636	1444	386	398	967	1702	624
123	774	563	378	611	263	1218	4312	1189	1578
186	396	77	2877	936	1905	606	386	557	1475
580	191	373	53	445	583	725	1278	1978	1458
294	267	385	584	313	1266	1024	2071	935	1660
175	546	565	493	895	714	1237	164	558	1521
120	569	114	1298	1022	1638	3920	782	346	2556
270	207	326	195	870	941	1902	1547	1023	464
156	273	62	646	285	872	991	2356	1684	760
145	503	750	226	984	376	636	813	1222	1532
294	588	265	829	723	1217	888	766	764	3964
742	233	1072	536	632	1036	897	807	968	1295
221	114	563	686	794	1939	1073	638	2371	1317
