0.1 percent	0.2 percent	0.3 percent	0.4 percent	0.5 percent	0.6 percent	0.7 percent	0.8 percent	0.9 percent	1 percent
1403	1884	2670	5568	6919	23262	3962	8787	22664	8164
993	610	1417	2533	6314	1993	5686	8564	977	8686
1079	2765	1927	1522	4995	6581	3222	6126	8190	6542
1004	2962	1735	6677	8381	1876	5810	5695	13247	7207
755	2540	3582	1783	6197	3464	6463	4133	3207	8934
2929	1274	3565	3464	2896	5510	6239	5531	11894	6024
1207	2030	4309	2162	3274	967	6796	11264	7039	12320
1335	940	5220	2884	5545	5516	2895	8117	6427	28170
1020	2764	3367	6346	5796	7373	7210	3343	7626	10383
239	1623	694	4518	5850	4813	4394	8733	11141	10716
1092	2579	2945	9845	5209	5692	3399	10423	8363	8752
1230	1160	1313	4826	5853	4039	4998	1829	5517	8196
1127	3695	1889	6394	4134	4539	4873	5817	7875	9909
941	2047	4021	4992	3384	5248	8087	4531	6528	7101
1074	2542	5038	3420	7977	2012	8640	7773	8217	11388
802	3386	652	2694	3112	7091	10236	3771	7438	8950
1117	4187	3332	3366	7951	7113	8367	6152	6408	11424
2354	1340	3042	6311	1483	2331	14036	12738	3237	4876
2992	1713	6630	1566	5168	5291	5906	11818	9524	12866
1163	3865	4767	2520	3094	2699	5441	9361	21139	9335
747	3162	3262	4202	3510	2773	3655	4404	7047	26823
1125	4340	2289	4638	3657	7807	2803	10561	8006	10267
1766	2517	2573	4134	5136	4397	4971	6573	9958	6699
1546	2659	2209	978	5131	5137	7380	5853	7754	9060
688	1714	3612	4918	3886	4516	4813	4859	4909	5958
474	794	3648	3919	3468	6324	7974	7202	8583	5666
1782	1640	3955	5566	4144	5090	5357	7261	19122	8075
1274	1838	2952	3882	3212	9653	6081	9525	14999	5280
2274	2170	4772	3736	1835	5335	4277	6381	8240	6922
904	332	10678	5365	6802	5484	3984	6087	13354	5646
1795	2343	2433	4658	4821	8824	3881	10503	8321	10680
1998	922	1615	4207	7894	3307	10089	7690	6787	7126
1410	2027	2454	3683	5275	12784	6695	1329	5192	6693
1218	2620	2842	2058	4674	4399	7494	7831	8649	23748
1201	1625	4621	5330	1780	6635	9523	9209	4179	13349
1560	2631	7128	2893	4915	1720	10922	8299	8958	7168
1373	7221	2743	1789	5439	7484	8531	6913	11924	6210
310	2922	2257	4345	5274	4984	7520	7524	8374	8197
1605	829	4599	5688	1980	3374	2098	4734	5085	7291
2427	3877	5297	5307	10159	2364	3948	5903	8380	3323
1870	2607	6058	5024	7005	4142	5896	6373	8452	3307
1747	1472	4184	3352	3016	3802	3066	3653	9080	8365
907	4614	1746	2535	4067	12529	4143	3749	7176	5981
1948	6319	2855	3959	6685	5011	4200	12856	4181	10671
1375	1546	5744	5513	4139	5109	2813	6316	7374	16223
1918	1812	2771	7292	2573	8897	5829	3898	6629	7929
1027	1079	4822	3674	3902	5698	3271	9887	5000	12516
1592	1594	3732	5830	1844	7853	11313	4809	6589	17602
794	1327	3289	2855	2452	5125	3003	5564	13539	7876
2180	4178	3601	4401	1976	3859	3143	4797	7457	8603
1299	1938	3822	2172	4172	2465	7188	6063	4808	13660
1086	0	2114	3548	4236	4961	8106	5413	7113	13251
2401	1440	3343	3398	6479	4386	7872	5605	9777	6178
954	707	1809	704	7907	5455	6300	3069	6998	10109
3030	1513	2864	5478	1927	4632	4781	7266	7389	16184
1693	2253	3843	1959	4109	2417	5144	6262	13749	3751
1850	825	2139	5792	3608	5408	10098	5831	7851	15179
231	494	1673	2288	3909	4964	2625	10032	6988	7920
463	2498	3926	4495	3310	4545	8070	4650	8111	7896
1336	2358	4705	2807	8694	7934	3156	4122	4938	6033
1170	2866	2832	3548	5590	5022	6645	10952	5080	4522
909	2890	2842	3758	5060	4522	3358	20668	6533	3762
889	5049	2299	4644	3344	3857	5291	9668	11066	10732
1023	1749	3088	7625	7615	6870	5137	10033	9096	4179
2265	2642	1345	978	5272	4992	9176	2302	3657	10560
2395	3152	4847	4678	261	6256	7906	9399	4842	8891
1361	3351	4517	3265	5175	11742	6335	10543	14316	4850
899	1236	2322	1837	4349	5186	7056	8677	4441	5997
373	2615	2044	3680	7217	5670	7641	8399	3995	3637
1674	3292	2571	1909	4170	4754	10989	8465	13664	5191
2186	2588	2751	7424	2092	3687	10222	9054	4079	6776
1000	3512	3531	3808	4359	5920	10726	4291	7702	6633
1208	2081	1700	14292	4136	4778	6055	13238	9752	8592
160	2816	2484	2067	10209	2970	5928	6181	13908	6154
3604	1187	2670	7082	1978	349	3950	3011	11202	7900
1783	1454	2575	4727	1823	2676	17271	5154	22577	6406
2901	1719	10981	10122	5069	3749	5638	2817	4662	5331
1453	5166	8449	2611	13869	8050	5941	4409	8697	5885
1328	2771	3014	4543	1844	8029	8173	2999	9628	7778
541	7220	1666	3763	5418	2258	7334	9794	5506	6991
2753	991	2708	2829	11393	3227	2832	4940	9225	10734
1447	2847	3235	4115	6236	8170	4404	6296	9685	7017
1884	4672	4363	3441	7524	10953	8928	9460	28598	9254
802	2762	5060	2234	3219	5821	6499	7754	9236	8154
1277	4456	2011	1089	4526	2670	4762	10911	9736	4555
1370	3076	2754	4124	4429	11310	7993	2631	7732	6615
1196	1396	5112	4254	3732	5006	14630	3521	9480	6826
1243	4946	3847	3701	4062	6159	2966	10243	4376	5983
1305	1473	9256	2789	6443	2524	5919	6020	7256	12393
841	2116	1371	5729	7212	6815	8294	4479	6303	10265
2313	2471	2476	5282	4995	3879	8418	9200	10046	8792
1000	2978	4161	4425	5312	8064	3499	7559	7978	8439
6290	2733	1893	6171	4333	7988	10378	22619	14864	9822
1856	1439	5047	2764	2039	3829	7582	10332	7126	3005
1097	2575	3520	4657	5633	6203	7889	3439	6750	8215
1262	542	157	4042	4624	4881	12070	9865	8220	10266
1576	1296	3133	3622	7828	18917	7282	22911	10256	3466
1051	2146	2697	4194	3878	4537	4959	5157	12035	11705
1859	2252	3467	1557	9413	5161	8360	5629	7622	9529
1066	1314	2067	5243	4388	4043	8078	2974	7465	8539
985	3342	2092	3742	3205	8608	5326	8570	8629	6586
1610	1729	1321	2326	3321	2746	3317	12157	14239	12056
844	1819	6601	4226	4571	5790	7108	4597	4434	6484
1892	2985	2147	6650	4544	5599	8703	6769	7403	12692
1404	1083	4830	1994	7370	3350	5639	4727	14551	6308
966	1444	5613	3230	2468	4266	10634	5326	3811	9632
844	1519	858	5548	2772	2886	6106	7586	8256	7144
2414	1957	4455	2933	9687	6966	2532	6280	6693	8257
1439	2456	2573	9557	22019	6263	4535	11210	9826	8915
1384	5732	3890	4127	4689	4656	3496	13633	7338	28662
328	2139	4102	2733	5547	7552	4273	4112	10921	10275
1318	1996	1406	2544	5777	3185	3611	8807	3509	7120
2987	1166	974	2957	7214	3090	5350	2858	5514	7434
1136	2538	2324	8476	5888	3856	3705	2858	9233	13293
749	2246	1857	5584	5366	5710	5055	5773	2976	7204
1482	3369	2674	383	3027	7975	4943	10464	7811	4139
2790	2364	2441	5671	6288	4431	6443	3168	3019	4018
1601	1953	4386	1113	7836	5399	7224	8728	9695	10668
539	4785	12820	2466	3035	4262	3625	7974	4848	3822
689	2341	2255	3868	5086	4426	5178	7767	11559	10795
682	1113	5938	1626	1802	6621	5929	10792	8679	4467
509	1080	3772	1837	9805	1851	9199	8312	6735	3817
3164	2581	3834	7895	3157	8314	9094	5935	5707	7914
1355	1725	1527	5000	8593	8245	4749	2372	9966	6626
1148	1877	6079	4850	24690	8646	21499	18915	6694	7619
1054	1762	4466	5610	5898	7544	5257	6079	3282	11710
962	1116	2614	1365	3860	3322	8025	6458	9223	7451
847	1907	3206	6467	5320	6562	5973	6748	10914	7571
1221	2365	1328	2678	3048	6532	5863	1635	11150	25421
785	1978	2698	7871	5620	4865	8924	5309	3320	3429
2393	2788	3518	5845	2825	6324	4417	7117	9445	4364
2734	3944	4027	6461	5974	5939	2545	10002	9965	9011
2574	3345	2713	5542	3087	3857	7105	9294	7675	11251
1143	1768	3190	11178	3450	4316	4899	5079	12728	9729
808	1534	3329	4093	5381	3649	6190	17526	10040	12881
938	1130	2744	6363	4950	2660	4511	14283	8162	18872
160	926	3876	1156	3768	4537	6524	5798	5473	20022
419	3477	2535	3034	3913	3341	9658	3349	4863	6169
918	2034	4520	5430	5210	4451	2697	5804	16933	5782
2455	4111	2384	2397	5785	3445	2114	19203	9222	8484
671	1810	1619	1821	5953	8831	5961	12548	3139	13180
1036	1989	2666	1636	16112	8396	8157	6256	10775	7421
2291	2628	4455	7075	3414	5788	4765	6125	8889	7294
1025	1429	5106	4762	4365	3354	6835	7553	6410	8822
395	1071	1966	8980	11488	4577	3743	10853	4943	12059
1239	3507	4455	5333	4011	3994	5203	7151	9788	5921
946	2005	3008	5779	2695	8032	4345	8824	7230	9296
1070	2778	3781	3214	3730	3787	6995	7764	8871	9725
1293	6706	1333	5421	3522	4225	7405	3077	9106	4613
2214	2316	1247	3859	3002	7097	5677	4996	10573	6200
766	779	2618	2420	5417	3675	2446	3974	6514	4403
