1 NN	2 NN	3 NN	4 NN	5 NN	6 NN	7 NN	8 NN	9 NN	10 NN
1	241	6	180	0	30	0	0	0	22
18	3	73	34	210	279	111	0	362	12
5	0	3	18	6	334	8	27	144	0
0	3	0	0	16	0	39	12	10	32
1	0	47	11	8	0	78	0	19	29
1	16	4	0	0	181	290	145	0	343
2	3	7	30	1	15	0	1043	5	39
32	5	5	16	30	94	0	106	15	0
64	18	5	4	11	11	28	31	15	0
0	3	2	1	1	121	9	7	0	25
1	2	0	0	0	0	13	330	3	142
0	182	366	25	76	6	0	47	25	3835
0	2	4	60	4	10	5	0	0	18
0	34	6	0	10	7	0	29	1024	295
2	2	2	6	6	115	45	42	13	161
3	0	7	0	5	5	13	208	43	4
0	0	9	0	4	102	14	436	2	527
1	10	14	282	22	20	0	1331	237	926
1	4	25	0	5	4	0	64	24	33
1	0	7	0	457	65	0	279	110	331
5	6	0	354	36	37	599	51	21	0
73	3	7	12	11	0	18	0	25	0
24	30	5	0	9	0	2	34	48	9
7	3	5	37	14	9	5	0	17	0
0	196	9	7	16	591	0	302	10	0
1	111	4	0	932	392	219	18	0	310
1	0	54	154	13	0	203	43	0	0
31	2	0	1	6	25	485	944	295	42
0	3	6	1	159	5	5	505	0	440
2	8	2	12	43	20	159	0	72	221
157	0	7	143	13	0	22	7	52	0
0	50	10	226	6	9	19	8	0	47
2	78	237	0	7	54	4	12	112	20
24	44	120	13	219	2	10264	25	20	25
2	126	41	49	0	64	0	0	59	134
53	0	10	6	34	15	32	113	1098	25
3	3	22	0	4	15	0	116	0	105
2	5	1	3	9	238	43	53	14	112
1	4	4	92	37	55	14	384	55	58
138	0	246	38	0	8	7	164	14	0
1	2	0	640	5	79	0	4	321	5
25	2	0	935	95	216	64	112	0	12
1	3	5	0	77	0	0	8	0	6
0	0	3	69	48	29	192	46	8	21
4	5	257	5	5	14	14	66	83	9
2	3	2	34	15	337	787	19	13	0
58	642	0	58	7	28	10	4	699	16
1	4	0	33	2	122	12	61	14	474
29	8	0	2	0	10	4	0	0	373
0	0	13	27	0	0	137	29	25	7
1	8	61	0	22	0	10	149	149	0
0	11	0	29	0	0	343	8	32	26
125	3	3	2	6	110	33	266	2	13
2	0	38	1	108	0	3	0	20	34
65	0	7	131	256	0	11	0	1324	211
1	42	3	13	155	121	13	0	101	0
0	3	23	6	71	62	81	1544	170	821
1	11	281	13	0	0	8	0	15	144
0	1	3	0	9	8	3	0	15	285
13	0	15	4	780	77	0	24	19	8
0	3	665	0	25	128	0	0	1115	20
4	4	14	0	126	0	21	2	242	65
1	0	2	0	55	28	17	60	0	177
1	0	7	332	68	323	90	16	624	0
2	2	2	16	0	3	76	11	154	26
1	0	46	5	802	1035	380	11	0	155
4	314	8	26	118	10	0	831	14	13
100	7	26	211	0	55	0	26	64	18
0	5	31	6	14	11	0	297	10	52
374	6	7	0	34	5	16	8	5	25
3	1	0	83	0	22	0	360	10	0
44	15	0	29	6	3	52	73	45	22
0	0	38	5	4	0	347	16	320	31
4	0	2	9	9	9	220	321	16	0
190	0	0	131	272	300	0	32	6	91
3	3	0	0	325	116	1513	0	837	87
0	0	34	2	301	15	60	11	15	109
1	5	34	23	60	116	0	0	20	0
0	157	20	16	157	9	130	26	16	17
0	176	2	3	35	0	440	213	411	60
0	1	0	6	91	0	9	3	0	37
