0.1 percent	0.2 percent	0.3 percent	0.4 percent	0.5 percent	0.6 percent	0.7 percent	0.8 percent	0.9 percent	1 percent
256	390	1802	885	10007	4000	1739	7011	5123	3211
518	14	731	2772	1756	1070	7958	6771	7633	7689
709	539	2835	1853	291	3660	2612	5359	4002	9209
910	969	1828	3486	4798	4449	6661	5152	2385	2412
2204	38	1572	2208	2552	1910	2454	3456	5735	10304
1153	4456	1358	1857	1938	5577	3928	10825	4217	8219
678	910	450	2755	863	8159	8897	4319	8322	15582
768	1694	830	2518	2909	3050	6303	5087	1659	6069
655	3098	2321	1832	1604	3804	4535	4230	7406	3140
126	1288	1532	2423	2297	14624	4061	2220	4585	4346
1293	211	775	2425	3165	2250	3360	2800	3062	4713
688	595	1071	955	3165	2972	2384	4836	3742	3720
339	530	776	1736	10129	3017	2982	3430	4056	8539
577	810	3513	408	1635	2452	3836	3766	5775	4806
739	2346	2090	3229	4780	3108	3993	3595	2285	7177
542	391	3471	1865	1229	2372	5097	1938	4971	5768
1699	2086	1767	2185	1247	3911	1353	10014	3284	16714
66	1734	2696	5159	2556	1319	10793	2308	2751	3376
60	233	1436	2459	3274	2715	6501	15522	2307	10122
441	458	2428	867	2458	1422	6251	6475	3116	4413
1154	1565	2432	5646	2798	3779	3360	6270	7237	6723
358	27	2032	3418	1649	3861	3290	6781	2941	3943
749	311	2377	1374	3950	2347	6476	5781	7142	5625
704	3019	1937	4697	4567	4597	5679	3505	15475	8172
0	723	787	1150	3236	4796	1744	4916	5381	6915
71	1740	3478	2250	3089	3617	3777	5052	19373	4670
1114	1414	4154	3594	1243	2111	3689	1364	3672	5311
1627	671	1884	2127	6722	1811	9442	5472	4124	8252
28	408	4044	1355	1910	6093	2542	2516	4393	2796
2029	1024	1896	4170	4572	3665	3482	2834	5896	6369
486	1844	657	2292	2409	6547	6503	837	2395	1968
333	741	5728	1401	934	1309	6931	2712	7437	4536
610	1271	1383	2667	3974	2521	5439	3937	2956	8200
1281	3639	1552	3476	2334	3901	1701	5286	3523	6320
91	732	2160	1712	8309	2827	4094	2292	3584	3534
283	1787	1445	3826	4271	6189	3401	1882	8650	22255
12	1448	1463	908	2686	906	2968	2445	7741	9492
762	6	2533	2056	1285	2042	8503	2013	8107	4764
778	1303	9661	1089	2745	5089	831	4100	4250	6638
744	2848	432	2196	2898	7355	4629	6055	4436	9900
825	4403	2343	3527	1335	6289	3731	4152	7423	3606
159	247	1858	3473	3438	13402	983	3832	4953	5360
897	1625	870	2351	2504	2023	3978	6568	6065	5127
867	1202	3238	4347	2879	1778	4012	2483	7442	7188
498	1434	3103	3595	2173	3420	4245	2748	4281	6687
214	665	2066	1846	5680	5147	2198	12481	5598	5318
53	233	1333	2625	3011	9732	5217	4802	5820	6740
499	1611	2721	1203	5992	2589	1429	13383	3042	13581
9	3955	3273	3190	3333	2567	5685	6800	2814	1730
162	2073	6251	2528	1562	4595	2291	2688	8736	8547
743	1286	2702	1619	1692	4267	5576	10135	8723	10041
1519	4980	5294	1510	5206	3951	9455	6697	2813	7193
204	547	1922	3483	3786	6157	3551	3700	5096	6157
2060	5563	1777	3019	803	2456	656	3382	4900	5531
70	12	2173	3827	3335	2401	3744	5156	13897	5018
1967	1781	2548	1637	3866	3617	2548	2789	4288	1517
392	590	861	1506	2125	8255	7094	5046	7378	5502
618	662	3980	1692	3409	3777	4933	2417	4374	3482
1095	886	1414	6733	989	3208	7992	6702	4154	10667
14	411	1250	2262	5644	5326	6902	4645	11069	6041
406	212	3213	3793	5058	4418	3574	3985	2097	7370
2806	537	2620	2208	3366	6645	4652	6813	4664	3394
9	1678	4161	4352	1362	2030	3815	9395	3148	6802
10	1409	1840	2435	2760	4646	2485	3538	25047	8381
833	2743	1256	2340	2692	27	6120	5065	5846	3087
570	734	887	418	2302	5491	3754	2533	3159	5051
1994	1447	1983	8009	2032	1989	3065	12408	6575	5320
387	2239	1766	2818	3038	784	3278	2525	4930	6494
81	535	1996	833	2822	3213	2724	5596	5450	4307
381	948	2576	4482	2070	3685	2814	2422	10093	3195
286	5784	970	4304	3271	1667	2482	4319	3223	8195
451	1753	3300	1366	3046	5476	1785	9371	5960	10121
2	1177	1138	403	3061	3080	3435	4899	8351	5497
1419	1733	4190	1464	1406	4640	2012	8204	3499	8815
177	613	5753	1147	2053	8421	2086	5195	4097	2362
1040	1357	528	1009	5074	4367	32	3210	3705	1599
9	2414	3374	1124	2172	5062	7448	2223	2831	4906
896	628	1362	1202	4279	3233	4592	7889	3054	5476
535	1859	879	3666	2354	3570	9131	2192	1561	8860
622	136	96	2506	3045	1982	8523	5979	9293	3976
3043	1676	634	2852	4661	3207	3581	2678	10894	6290
837	6	2059	3404	2455	18969	8720	1455	11421	2482
627	2104	5308	686	5170	1606	4176	5916	8627	3996
567	1406	1072	3578	6331	2475	3823	3224	4227	4642
33	1370	2600	909	4537	3081	2751	4563	4526	3339
208	377	683	2971	14734	2684	3483	4345	1105	6252
1630	0	1459	1057	1556	493	3686	1964	5233	4304
1441	2407	3347	4835	2767	4595	8624	7862	3601	3472
390	2743	461	2962	2949	3961	5189	8526	10484	6560
404	715	2764	2742	4224	3374	4517	6536	3380	3690
1	1085	1976	2168	1697	3690	757	7028	12471	5628
1943	770	2567	1278	3796	9367	6110	11614	10287	7678
574	1261	1195	4645	4554	800	6385	2408	5939	11375
1344	948	200	1676	3803	2224	2771	2282	5554	4219
6	1532	4884	3302	1457	2868	17618	3312	3862	6812
7	903	10041	1167	6263	1936	4544	1864	7633	9905
1077	369	4108	2248	1852	4872	1812	3988	11360	4213
144	538	1328	3717	1044	6942	2317	7126	6878	3176
507	701	2183	3157	2376	2687	3302	2120	8036	7512
659	551	913	542	1608	1975	3479	1959	3513	10027
1163	4157	4571	1290	4136	2879	2498	3848	8248	5980
23	11	3215	2056	2849	7899	3048	3683	2681	4981
886	1249	1440	1680	1535	794	4493	6743	6933	4691
464	2777	1356	3222	9169	4932	16317	5245	7333	6064
0	1899	1566	933	6560	2290	3623	9896	6878	7818
230	2065	1195	1357	2207	1231	4090	3127	4644	4164
900	394	3	1987	3699	200	2118	4193	3176	5312
1812	971	8130	3020	3346	492	6914	5353	6319	6413
666	567	3669	2095	3508	4443	2380	5528	1868	2932
857	967	2601	4766	2646	2120	3923	3665	15007	5018
309	601	1612	863	3476	4518	5475	12256	7579	7185
551	1074	2442	3599	1897	3974	3039	4371	7194	6760
878	1758	1355	5593	3350	5243	4133	14835	5250	11463
496	2305	998	2526	3846	4825	2471	5677	6294	6381
613	1020	1190	2043	3806	2546	3212	4225	4074	5114
293	212	1534	4877	4239	2816	2672	5112	6779	10179
613	3244	6698	1953	2599	2822	4180	2026	3239	6010
269	1037	1900	1568	1974	2313	4527	3328	3591	6617
223	1117	460	1679	2881	2618	5663	3719	15430	5058
1387	9	3719	1904	872	1155	3357	6127	3202	10164
617	226	1913	4488	1304	4461	1525	4210	3590	4232
994	318	4136	1627	1026	2822	3517	10805	7861	3356
6	1595	1532	1532	5108	4060	1338	4111	10487	10397
1065	1287	2178	9136	2027	10164	1556	11161	5050	8340
193	1347	1884	1724	106	2105	3640	8486	7318	3462
2062	22	2958	2260	1626	5831	5531	4817	3283	10163
8	552	1183	1529	4159	3216	3764	12931	7458	8235
623	955	3492	1042	1503	3979	4368	4209	17681	5780
385	2263	4318	11179	2308	2136	3906	4111	5062	5709
37	1002	2131	1086	3536	5247	5043	3715	3996	6772
3272	1031	1274	1286	4981	4195	8751	1878	7743	6267
298	1703	1847	10280	2944	1383	4235	4074	6175	2371
403	2795	4777	3438	2574	1574	5113	4023	7228	7511
275	435	323	3028	5257	3915	1426	7330	6105	4104
1035	891	3476	1715	3982	5631	5503	3301	5712	4583
595	141	2353	2493	4351	2755	1517	23104	5632	2466
522	292	2350	1166	4453	1932	8636	5117	7187	4523
857	1932	889	10622	637	3992	3943	16785	8338	10339
745	794	685	1083	6165	3926	4103	12119	9727	12513
771	13	2722	2232	2551	4083	2680	4841	10168	2340
458	576	481	1784	3365	3579	2552	6949	4922	8818
1519	1289	2870	1598	866	2160	7023	6810	1189	6012
3	1230	374	1924	2210	4898	5667	9673	3820	8165
503	4005	1174	2096	4770	3245	2366	17319	6936	3516
376	912	3377	2882	1555	1269	4893	3625	8510	5315
411	302	1984	2054	449	2968	8182	11024	5068	7163
164	7774	821	2423	6614	4208	2695	3453	4553	3808
1359	415	2279	2689	4854	3488	1642	2057	2124	6744
521	216	2873	2984	4458	3858	4113	5001	5723	4510
684	432	158	1130	1996	5607	6170	3770	1779	6719
3379	3630	2663	1703	2776	2492	2064	6327	3237	9827
1030	564	1211	3862	1819	6618	3794	8477	10817	4713
219	926	1338	3385	3145	2594	3135	1741	1921	4055
623	2526	1023	1883	4255	4795	5433	14593	5269	6834
315	1299	1084	2396	3571	5312	5667	7303	7634	5173
1272	418	2412	2596	4991	4159	14767	4470	7406	3032
632	793	4841	2987	7253	6648	3833	7363	3467	4624
678	1947	1771	1216	2875	2669	2282	5771	6425	5254
710	3972	1360	1754	1717	5506	2590	3700	5871	10197
852	1058	2781	2580	2366	6616	4074	4725	6582	7196
342	129	1123	4766	7492	2705	2559	2105	6752	8371
705	879	1049	3050	2486	3145	3978	3743	10674	10301
733	633	3179	4575	2231	5059	2854	5810	4427	5176
555	13	2319	3613	4303	2862	6147	3982	3276	5244
734	1347	970	2322	2967	7934	8907	10571	12693	3339
776	2542	1237	3730	4207	9659	4948	6410	9162	4553
1310	1910	5601	3576	2745	2748	4143	4237	5693	5401
1624	1346	1344	2683	2758	3075	2258	5533	4650	6513
853	1174	3535	4722	1653	1604	2239	4597	5532	9857
820	1575	14161	2965	2505	5102	4060	4547	10624	10585
30	1069	2887	4312	5487	7186	2330	2600	10641	2798
920	1638	2525	1096	3970	2349	12606	3146	11051	3265
565	1373	1281	3210	2899	1190	15645	3098	4582	6923
274	1594	1283	3742	4413	4520	2634	2771	3498	1836
1917	2182	773	736	1916	4365	3969	6642	7004	4821
440	1940	2316	2687	3610	6358	6353	5679	2207	10804
3034	2345	4648	2630	3940	6374	4405	2053	6642	7768
751	261	3407	11276	4602	7348	6338	5104	6764	2740
1969	1340	4158	1340	13339	2820	2237	4206	7497	8229
657	12	207	1035	4337	1980	3785	2692	4387	5304
34	1396	1971	5054	2284	1672	1570	2607	6656	6543
569	1449	275	6913	4192	1855	3530	3259	5863	7703
1316	1206	784	1621	1885	3978	1811	6693	7896	2565
430	326	3572	2546	2312	6373	3893	7680	12912	3532
2	6844	3845	3572	2800	801	6639	12584	5748	4264
233	1515	1971	1993	4232	11891	2848	3167	5460	2972
845	961	1375	1613	2940	5492	11385	11973	6529	6144
78	2266	4790	3008	1215	9388	24447	5389	4896	6404
615	11	2117	1281	940	9104	4879	12507	5838	3658
506	877	1550	2667	2149	1198	3164	6797	5230	3222
2384	323	1966	1742	1302	2398	3018	5922	4622	3190
5	1542	3448	2395	3569	280	1731	6368	5640	3475
564	2670	3020	1509	1847	5518	4285	2718	9658	10321
109	1663	117	2041	13676	4431	4377	2577	4248	5200
1003	836	2222	3044	2464	2468	6261	4192	6170	6000
612	939	948	1252	3697	10760	9290	2460	9129	9002
499	1089	2223	4355	1460	3763	9678	5836	4698	5059
1011	1475	2304	654	2011	3054	6916	1180	6468	5800
60	851	2017	631	2227	4389	3674	6749	2603	10338
264	834	1259	2374	4915	2963	7963	3389	3498	6162
1085	2214	3058	1153	1586	1271	7768	2094	4816	3128
1537	2039	1373	3659	3837	2431	6965	3491	2044	10238
1455	2006	966	3027	3997	1568	5211	7230	5320	1965
5	1827	3296	6155	5621	1670	2581	3037	7571	7484
119	171	1263	8116	1980	4921	3929	5119	18292	7305
85	94	1358	2068	1542	5680	4030	7098	5589	6043
136	965	1150	3510	10552	3264	6665	8813	19255	12562
303	3058	1827	1612	4324	7046	2361	8220	8136	7484
661	1068	2115	4157	1537	7512	6373	6184	4429	6393
621	972	1098	2941	5735	4078	5125	9812	9366	6024
551	492	4137	5961	2446	5680	7325	6190	6976	3467
463	485	1604	4145	2761	1764	3788	5560	1940	10529
33	1370	516	2567	3605	3416	2294	4386	5032	7453
5	2083	3201	2013	4679	1789	2182	9800	4549	4392
1506	2662	2111	1239	3351	5485	4254	3565	11954	5892
204	2507	916	3025	2930	3724	6297	2831	4249	2011
330	716	2030	4395	985	5101	3662	4484	2475	2067
28	1229	1169	3926	4801	2921	1746	5572	10795	5008
8	346	5171	565	2002	3696	11539	6518	3931	5351
288	1334	23	2525	2485	1798	6020	3538	7038	9919
935	528	1802	757	1806	4298	7637	4137	2498	7160
687	546	414	1829	3480	3572	5863	2724	5875	8662
401	1246	1695	645	4781	6055	4355	4856	4168	4172
633	570	1282	3618	3944	4235	1245	3633	4126	14040
694	2780	2173	2054	8218	6921	5824	2290	2928	9261
253	428	2467	5482	1917	1768	1333	4548	5726	4689
1040	1591	1830	6640	1224	2231	9373	5339	6267	4551
2195	1180	964	3396	3695	3107	4557	2060	7990	7980
267	1948	2831	5105	3051	4232	1907	6527	4301	8890
1629	1176	3346	1907	2402	5801	6779	6894	4500	6717
