0.01 percent	0.02 percent	0.03 percent	0.04 percent	0.05 percent	0.06 percent	0.07 percent	0.08 percent	0.09 percent	0.1 percent
1000	472	826	2289	1551	1128	314	1566	2097	313
1117	647	488	1029	1418	1741	1641	651	1367	1396
530	1054	2137	755	6080	1249	909	2009	2169	1981
804	920	1193	745	1626	628	642	1057	1510	1124
314	554	660	1469	637	1942	758	1841	1152	4680
328	0	479	1075	1862	1444	2205	1073	1856	1706
469	799	1400	1020	166	923	2861	1792	1005	2288
337	1031	1425	628	896	1685	1598	835	1354	2388
603	659	511	3475	1520	743	1914	787	2459	1044
1161	569	636	488	2573	542	1332	1123	1498	699
799	1627	1533	505	304	2000	2118	1676	922	2084
373	743	872	496	758	896	729	2190	1100	2426
1354	1272	1353	166	1130	2880	1415	2284	946	1344
349	695	1082	2895	668	1737	1404	980	1955	2133
546	603	1205	957	1267	665	2724	1915	1977	2130
746	606	530	903	621	1034	2412	1047	639	1821
798	491	950	726	1291	1464	896	798	1223	773
462	930	1578	1306	1568	1304	2295	1404	1440	3756
256	1961	545	1711	725	878	1308	1300	3927	1472
502	890	1004	2015	594	1875	1095	901	1923	314
693	717	699	808	1053	2154	1715	2519	1816	947
443	326	1045	1457	1017	1072	1594	993	1738	3864
490	1310	1675	806	637	2217	2136	6473	803	1585
495	654	1679	624	1615	543	1912	1968	1011	2364
159	851	484	1154	742	2396	1110	1785	4400	1731
165	914	614	718	1696	1713	864	916	316	3576
599	1891	355	2264	1926	2988	2060	1814	910	2165
1034	160	998	1188	1274	1558	946	2092	1995	2095
156	164	921	1274	1693	1195	1269	1163	2407	630
156	172	878	811	940	1749	1688	1438	2037	1109
571	411	0	2311	1493	580	1485	1619	6769	2048
807	1012	2359	1388	816	1978	2220	476	471	900
941	1043	1220	2899	469	2023	982	1978	846	699
176	1531	686	158	2197	2190	2630	1976	3109	3328
640	498	496	1106	773	1066	938	1200	1268	2085
1785	749	1294	808	2094	888	1596	2122	1507	2433
382	615	1860	1584	743	458	867	1502	1137	320
1023	1014	613	625	2657	2897	1095	1504	3062	333
221	729	703	1431	986	808	2001	1402	779	2716
350	394	326	802	2114	1705	751	1486	3252	1670
154	1790	1070	1239	851	1323	1626	1673	1742	2630
180	590	1788	1361	1098	1705	1649	3476	1471	641
310	394	569	1004	1473	720	1096	2151	946	2577
983	1080	312	1555	1132	1432	1446	2772	2363	1325
1128	498	185	1798	868	1441	312	2211	1812	2649
328	758	1522	798	1082	1926	1109	641	1930	1856
528	242	1129	1511	304	1080	3514	3211	1459	1940
166	819	441	1150	749	836	2704	176	1849	1194
1137	1267	153	323	883	2119	1839	3508	1217	1914
310	598	1411	334	1743	1284	1740	4471	1371	1005
157	1319	1034	923	767	478	1730	686	1882	1683
308	773	1008	826	709	1135	2777	920	1436	2252
0	239	346	433	1479	1424	1378	1304	1681	7918
345	525	1318	680	842	1562	1413	314	1464	718
629	1572	832	645	938	789	1623	2296	1838	1942
638	623	865	1686	1438	2086	1297	1759	1701	1903
944	1356	621	590	474	1652	1802	2842	590	1086
850	494	1818	1075	407	1764	1237	1909	1297	1611
403	2202	937	2268	562	525	761	2197	1656	1632
316	516	1117	1168	1048	1056	1419	1707	972	2009
302	1083	743	1572	1274	1342	491	346	1140	683
1237	1651	1201	458	2269	1208	918	1344	618	1645
364	886	394	832	1793	932	1043	6623	1839	2331
641	887	680	1756	809	2315	1628	930	1494	2232
904	1275	864	1343	654	2110	803	2516	2392	1370
1305	1385	478	624	1517	2214	1679	930	1944	176
598	505	643	2761	903	1245	2346	1796	1869	1074
751	486	998	1158	795	2014	1060	2040	2607	3116
339	487	649	900	958	1417	1412	1558	986	2088
509	1560	262	797	1923	916	468	327	3051	1306
458	0	638	1025	1070	5397	1813	1665	1905	3026
746	1210	1192	1376	844	1109	1486	1380	2656	712
166	1395	947	488	930	1212	1246	3095	1106	767
879	568	722	486	778	1542	1096	1173	2500	2876
457	1505	506	454	928	1108	1730	1632	1083	1762
490	334	1379	894	652	1993	802	1281	2424	1761
1413	388	318	1039	1913	1807	1337	2165	2595	3480
335	170	723	1204	534	2428	1144	1318	2377	959
317	438	1818	1026	1341	887	2482	1751	742	2627
569	617	154	1352	886	2380	1526	1625	1644	3564
508	471	695	1314	1374	1669	484	1673	1461	1662
575	941	1478	624	1016	2668	858	824	650	1671
497	877	1930	2107	767	2403	978	1344	3427	6899
725	460	1090	807	1422	1443	763	1553	1507	2473
457	1094	1107	1287	1224	1210	2928	639	1490	1149
474	512	1171	1588	644	927	1390	3642	1808	1713
482	793	1837	345	939	1092	1300	1667	2244	3941
1129	1620	4001	858	1103	1015	2118	1182	1091	787
329	851	316	476	623	1471	1690	1536	1992	2328
724	795	825	1334	1821	1026	1281	1862	916	2333
318	1474	747	926	0	923	802	1344	2031	1999
369	602	1102	1040	1228	1853	3400	1525	1227	2005
1084	1147	636	942	796	1543	1244	935	614	2177
0	470	819	886	2508	1693	780	2236	849	2331
345	166	1140	523	475	1671	2094	1655	959	1277
478	403	765	1139	2255	1625	1464	934	1768	1489
1315	1525	968	1140	798	813	2278	2502	1421	2296
375	1234	1433	804	165	2149	1183	1896	2553	2211
539	319	607	1554	1663	1610	947	1893	2212	1544
528	489	1925	1592	2108	683	2924	1812	1093	4923
416	1098	479	1190	775	1042	771	1236	2149	1210
721	615	950	804	681	2002	723	1284	2078	1805
686	1297	874	1002	1736	2333	1317	1922	1389	3620
221	537	967	1090	1101	527	1467	2150	2595	1574
451	509	1232	468	468	3033	1210	2308	1347	705
472	156	955	966	1970	1723	947	2475	1044	1291
480	838	943	2371	1472	1444	1280	871	1279	1392
985	1064	1362	1628	1578	2051	669	1639	1281	3117
949	723	873	489	1481	1395	618	2212	1389	1045
924	656	644	773	913	2876	2521	1627	1918	1607
321	153	633	1718	1336	154	772	744	898	1454
473	1454	382	1374	3550	520	1090	1424	1925	2597
332	499	795	589	886	1983	2571	1069	2635	2186
1006	1251	1362	156	1101	866	689	1926	2907	1752
817	506	900	2208	488	646	934	1836	2185	2364
592	660	840	321	2097	310	1049	1264	3228	2036
508	460	979	1345	328	1696	1037	7378	2197	1052
836	1164	312	1214	1725	626	1895	3473	1097	1852
492	1862	605	999	1221	1999	548	1296	1364	472
321	1204	516	457	1510	1955	1274	1194	3212	5028
481	1043	783	1610	1196	1966	1054	648	1800	2222
284	864	909	652	497	1332	1792	1590	578	1837
152	989	838	1341	1942	3360	790	1086	1167	2013
352	798	1409	327	1071	1637	986	2880	730	784
153	1109	794	626	852	1463	1343	1432	3305	1164
904	364	460	1666	1008	2608	621	1129	737	3046
310	981	308	871	2193	1190	712	1851	996	1552
706	2729	2626	618	767	835	2191	2215	4691	2715
315	504	1076	1601	1608	2259	1170	1879	1169	3392
1350	376	949	320	665	1010	1100	998	2000	842
582	1180	944	675	1027	4076	3950	1481	1997	1619
773	366	1529	1991	1623	1296	1208	1668	1912	1491
526	496	788	389	1326	1398	5200	2049	2275	2299
330	994	1385	844	770	773	644	1594	1997	1329
557	1323	863	1341	1134	1019	977	1890	1095	7120
1028	932	830	784	583	2209	963	1147	2919	710
703	2027	474	993	2086	1159	2099	308	2726	1446
157	473	1694	1690	1610	771	2639	818	464	2879
170	570	1024	1458	2242	771	2510	1165	975	1591
468	617	2393	972	565	655	1931	1687	3294	4500
1220	339	307	1844	1484	1958	779	1382	1347	811
638	1154	1241	1697	1190	1263	1149	454	3574	846
1019	819	476	796	1171	808	1291	1621	3098	3471
328	403	971	350	2314	1338	2186	1054	1758	947
588	841	844	751	1621	735	1771	511	1349	1790
468	727	996	1112	617	1372	1587	2285	1252	2241
483	1019	319	908	1973	1530	2057	8232	2014	1765
413	617	919	1174	1335	2807	1541	771	2652	2090
383	477	973	1080	554	1749	889	1138	1108	912
394	1122	473	857	955	609	2007	820	1095	2065
576	533	1516	1694	1798	782	1037	2982	1749	2197
353	808	1494	1443	1534	2288	475	473	797	2721
427	714	491	1983	490	1705	695	1669	491	1114
350	886	1155	1785	2887	699	803	1221	4047	1009
553	674	700	880	6854	6369	153	1582	649	1975
650	1043	153	1367	2638	430	1070	2470	2229	3424
477	866	1401	906	1288	907	1659	1409	713	797
1029	161	409	636	820	781	1715	1190	1680	1893
756	593	786	748	631	1130	2194	1376	2358	972
333	330	673	3609	919	152	1115	1540	2573	1310
543	698	1138	5702	492	1946	465	3337	2145	163
319	0	816	1010	924	1413	1679	307	484	8148
476	817	1606	915	1572	881	1856	3680	1145	5352
630	331	461	846	805	1388	1329	1211	1461	1437
878	663	812	691	882	1197	1126	2942	1187	924
828	487	802	1558	2282	715	2416	1589	1460	1736
193	819	1104	2887	643	1350	1916	1598	1969	468
662	656	1322	1225	1665	3199	892	1652	1897	837
414	577	2694	1036	734	1016	972	2495	1457	2759
1322	753	535	1399	1110	1788	1214	789	1072	1444
168	690	463	913	795	1620	1348	2492	1028	5898
667	342	910	744	833	1039	646	2111	2485	1610
636	317	477	1537	1841	527	2928	1167	2005	762
156	0	723	923	1616	652	617	1550	878	1381
999	774	1332	863	2874	1258	1092	2316	1420	928
152	325	682	309	2218	2183	1732	1879	2267	2190
158	1563	617	629	1535	636	1452	1277	1691	1572
616	1207	441	1071	153	723	1664	914	1270	1455
1053	940	676	788	1290	2495	1051	816	772	975
966	975	1171	659	1683	617	1876	695	1820	2249
153	398	958	1278	158	1798	3909	1668	2005	800
252	470	1438	602	1342	1753	1430	1780	2173	2254
483	760	242	1566	1135	1248	1754	1977	714	2483
351	760	1544	508	1187	1573	1860	1859	964	1094
321	1140	554	1409	1345	1358	458	911	1236	2117
157	304	686	1362	1549	1368	1548	1861	1692	1293
473	1028	341	554	1274	1318	1353	2255	1725	1109
307	209	1170	1269	1283	1223	1212	2311	1703	2918
713	767	1717	364	864	1852	2747	990	2576	2196
681	1664	1561	1367	1630	1349	1490	2123	317	1730
507	982	645	345	1627	1197	1203	758	771	1360
1324	157	1333	691	1939	1515	499	2624	1438	2109
881	628	770	2006	905	758	2843	662	798	1646
172	998	1603	2669	1686	1316	2644	2271	1272	1755
317	551	171	1152	655	1344	986	1387	1771	4192
497	628	774	2053	621	0	1293	1663	1452	2133
710	548	1457	1820	813	883	1222	2369	1113	1419
1087	1420	2075	414	1176	468	1090	721	1964	1572
337	931	464	4602	1182	1840	856	1297	1805	484
331	702	640	2502	2014	1187	1776	3570	2374	2361
512	1212	992	503	1330	1099	2424	1521	2329	645
413	702	1097	981	492	1777	2559	1504	1311	1675
328	655	923	1188	661	2962	946	1594	952	2026
171	457	1006	1775	1225	1274	1321	1665	1705	2420
561	438	831	677	1593	699	2286	2046	3122	2616
1312	838	1316	1847	1408	753	1512	3436	7088	1098
484	774	324	613	1261	820	1618	5699	2583	957
630	316	1024	313	809	2238	2563	1914	154	1360
749	1511	830	716	1277	310	1461	383	1552	3233
325	460	1180	1144	2603	1131	1923	1905	2643	2442
0	1661	1263	1819	650	1765	2594	1651	915	1400
181	816	1425	990	1226	1034	1302	2195	950	1107
560	925	1138	3220	2332	926	1700	1998	779	2570
1348	989	625	734	1976	1469	1897	2019	2281	1707
303	508	1661	872	1422	1579	3253	980	1327	1814
308	353	1180	910	1052	1247	3716	2615	882	1786
729	415	1545	1030	308	2146	1590	1930	1295	1618
346	1071	737	1256	1989	725	2049	1111	1153	1593
286	976	535	614	1623	1320	1664	1807	2191	2475
619	854	465	1542	1506	649	2074	1562	1294	1257
317	767	1057	1020	1229	952	7121	668	1145	1993
318	538	687	497	780	875	650	4077	2096	875
420	878	1824	802	919	1562	930	768	2880	1140
422	529	154	157	528	1850	625	307	1844	3654
216	874	1113	836	816	1371	1106	306	3732	2895
615	1333	2284	3676	1228	2584	3324	1773	2552	1310
743	1523	1196	1172	788	1004	460	1646	1980	3573
420	1033	308	1451	450	339	1855	1568	1875	3069
1524	929	360	831	323	936	1371	1132	1128	530
941	157	472	475	2363	2212	924	701	3237	5226
510	201	0	1097	1724	1578	725	1371	2120	1433
185	341	838	675	1511	1994	6208	1833	2107	1959
590	0	1344	4957	757	1356	1770	488	1196	1934
814	488	378	1113	703	1198	1397	2168	1156	1606
614	833	902	744	1540	1967	647	644	1268	1262
360	711	1368	1642	159	1495	1367	1802	757	2383
837	323	752	1558	2723	2323	681	1059	1570	1023
636	1394	1522	454	890	1982	639	972	545	910
662	469	673	738	1068	1565	1154	947	3262	1946
383	507	1034	1314	1901	2863	516	1687	1649	2126
157	1053	1113	1013	1387	1580	1822	891	632	1734
169	1250	731	1377	1629	1073	1057	702	776	1597
536	1075	329	1662	1175	1533	1306	1458	1525	1120
818	450	1516	2371	460	1815	1257	517	1379	2315
845	919	929	840	939	3613	1338	2814	1138	1866
172	1662	645	1086	1945	1482	2062	2272	2086	2925
324	521	853	730	730	1107	1094	1481	2031	2360
497	849	992	1846	1069	1800	1497	1802	2327	1222
534	472	1117	679	1140	1389	1907	1277	725	3643
336	865	1532	473	1316	739	1561	1974	767	1278
733	1892	1064	484	920	316	1320	471	3123	1722
1274	1176	487	747	638	313	3252	1571	2311	1842
161	660	458	488	1522	2488	1377	1703	1931	2867
479	641	991	1002	1492	655	2067	1230	643	3045
155	832	340	624	2055	3224	965	840	2009	1595
173	364	1622	1205	757	1265	1647	1395	4029	3181
308	1856	977	487	465	1303	853	2908	1636	1753
307	646	1838	974	1471	1321	2098	1044	893	2392
578	796	932	925	695	320	2479	804	8727	2494
558	648	1247	1182	848	1944	1954	619	1635	2409
0	306	892	1343	1971	2241	1476	2021	1096	3577
343	1197	1162	810	1562	1052	1457	1202	1450	1693
2395	809	958	1757	626	1531	1579	1359	2204	701
844	1065	630	705	1342	1200	2057	1528	1028	744
327	489	1004	157	914	1131	705	1551	986	1569
982	457	507	597	850	2445	1381	1825	1735	1145
646	486	636	327	860	1136	3105	468	931	1118
304	687	658	709	1574	1446	1653	2765	768	1709
170	910	595	1245	1081	1498	910	1267	1015	8163
480	988	1240	832	816	1380	460	1646	1313	2059
480	1262	688	1364	1474	1104	1295	3755	3375	1565
339	806	1456	1360	496	1365	2876	1352	473	963
373	865	679	844	1359	1622	2368	777	635	4680
604	463	902	1030	3501	1811	473	6806	1941	699
435	1142	1673	1152	2299	855	1557	909	3203	1594
1133	639	614	914	2422	1235	1644	2805	3088	1715
332	487	810	1882	499	484	1318	1115	1296	1944
438	676	1097	1568	2779	1633	2612	1072	519	1369
880	1186	956	1188	1979	1174	639	1645	2656	2450
327	793	153	1000	1107	3760	787	1927	1847	1606
503	717	885	1038	809	1368	1528	657	1622	1126
496	1312	1062	1172	1328	1010	1347	497	2608	1953
688	1008	894	2177	755	5193	2530	1313	1839	1398
155	310	1419	1133	2631	803	2786	1153	2916	1167
313	575	830	760	874	981	475	770	659	2677
1017	1014	1010	1286	586	1259	1195	797	4462	2533
1248	354	1141	492	2111	157	686	819	1767	1341
159	1768	972	1002	1255	1814	1432	932	1806	1208
840	885	763	823	933	3513	1649	644	2170	2128
1089	322	880	987	1039	484	488	2094	820	4209
201	714	313	1420	580	2374	1544	757	809	1890
319	774	785	5927	478	1738	1306	1144	1273	2532
688	313	1098	1291	1467	355	153	1588	3324	5147
1680	1375	725	884	1702	709	1127	2422	1608	1110
375	760	1488	1421	844	1083	1891	3430	2150	2376
865	898	595	496	2377	798	487	1379	1208	1374
1638	786	653	1135	153	1529	665	2559	5788	1547
600	1013	1147	1192	910	630	1214	1940	2086	1451
460	1394	842	1189	1749	1259	4358	999	1367	1639
308	524	1078	904	896	1655	470	2358	1323	1306
571	338	535	686	534	1558	2014	2120	2811	1250
344	820	997	2365	736	786	2480	1338	1670	1533
274	903	766	1194	700	1358	1679	925	3256	1345
361	470	898	1062	485	933	1133	1664	1844	3755
700	1177	875	655	154	0	1119	1171	1503	3658
452	1021	713	806	1931	1069	2377	651	6948	1589
529	651	729	1214	1582	1005	1356	1956	3682	2317
828	455	1116	1637	900	897	2188	1484	1290	1037
643	603	1136	968	1649	587	2550	2382	1816	2499
694	494	2082	774	1962	2144	1543	1755	1579	2364
850	425	1173	1144	1166	1083	895	3178	1051	2000
638	625	1173	317	739	1151	1751	888	1923	1461
385	810	1208	670	1141	1279	725	1846	1593	3299
500	698	552	759	2307	969	893	1078	2367	2272
1132	816	314	930	2055	2866	1725	2093	1684	1117
587	619	943	1129	163	643	1091	1080	1811	1807
390	803	648	807	1149	1037	770	1588	3766	1156
522	479	1249	1384	1494	613	2237	1076	1117	820
317	1171	637	158	2041	885	1621	1131	3652	956
1386	896	499	975	1337	977	610	2371	1400	896
318	749	2064	1369	1038	915	1468	1196	2666	2512
322	346	753	1149	344	991	2241	3273	1380	1267
1204	792	2609	468	1381	1458	618	1321	1308	2176
845	562	535	1369	2137	1679	617	2460	1939	1115
758	996	833	2031	1535	620	1021	1102	1840	2154
505	710	1014	1222	1038	1514	1286	2020	1343	1230
156	733	466	1304	1384	2819	1103	1221	1766	1621
971	1153	633	632	1337	894	1369	3336	2959	2915
321	305	1010	758	316	1509	1745	771	2591	2104
172	1150	1590	1112	468	1025	1861	1148	1886	1742
699	1642	847	1134	1156	780	1082	1285	2290	1517
923	780	1545	1968	1596	642	1122	1567	915	1817
457	882	1060	1319	490	1697	2157	2003	1885	1189
538	1151	1876	625	1657	1144	1205	1300	1750	2177
744	413	830	1215	752	974	1042	759	949	1530
598	734	460	1282	1476	3119	2087	1079	3152	1333
495	804	858	1256	1768	1738	855	985	1867	1340
444	328	844	799	1150	154	559	3087	927	2113
990	378	1154	2890	1762	1474	2451	3099	1651	1115
441	683	1855	1185	1951	1171	1534	2503	2370	5766
642	1277	320	1167	951	1210	1170	1358	1744	1648
796	633	179	1443	1130	1113	3120	1559	1870	613
287	1103	1119	530	752	938	2300	2560	1361	3396
1064	565	752	495	1543	637	3250	320	1432	1575
652	1255	1784	767	978	1157	1535	685	1042	2560
1358	709	1246	360	2623	2137	1245	1647	2224	1506
648	2714	473	927	1442	991	1735	2678	2953	1308
171	723	1840	313	956	1039	1113	1709	1497	5500
659	339	702	1127	458	645	1817	3564	1906	3457
733	326	779	1471	1991	1197	729	1115	311	1877
649	1476	582	1865	1116	1576	2250	709	1268	2216
953	688	1446	1166	1555	534	0	1183	629	2849
1037	1135	953	1256	1133	884	1968	2109	1373	3132
378	308	793	870	1451	1751	513	1395	2023	1572
169	734	622	589	1723	154	945	1235	1925	2695
156	650	998	1116	803	1361	1958	2137	495	565
723	1202	1084	471	817	1056	2420	1751	742	1865
606	1342	277	1984	1444	1188	1236	2039	893	7675
544	1441	996	607	504	1393	700	1783	2681	1596
536	336	155	2138	389	934	1655	1954	1239	4243
414	1223	451	1144	1200	2185	1749	914	1760	1590
332	1296	1035	1215	460	1306	314	534	2130	1743
756	154	881	320	930	1505	1164	2162	910	1585
447	497	1422	2557	1307	1870	2278	1977	770	3322
455	637	466	1278	937	1314	1157	1453	1532	1403
515	419	1382	1112	1703	863	1212	616	1764	1973
1208	679	705	805	481	2823	1323	1030	1679	1787
451	479	264	794	1923	310	1629	771	613	2681
164	970	1063	1050	1644	1845	163	481	1884	2094
648	163	818	3050	153	927	7693	1191	2357	1521
480	1739	1024	631	1318	1493	1801	1896	1527	1721
168	845	1078	1200	653	1294	465	666	1871	471
265	720	1864	2379	806	1842	2831	6033	1604	5037
488	329	1949	1969	3563	3232	879	995	1579	1892
776	158	1013	1028	1544	1038	1808	1963	1517	2438
742	723	580	341	1641	3379	1184	1025	1719	778
0	1283	2530	2004	1987	947	2478	1248	433	2321
769	322	1023	311	1337	1824	1958	1676	2371	2306
162	793	676	1011	1006	6365	565	1499	783	2509
634	772	1262	3854	1644	310	2394	1129	1637	3176
730	515	2479	365	3214	1976	1859	1849	1069	1382
790	871	602	565	898	1556	2334	2827	2457	1105
711	626	1638	1049	2345	907	957	675	1804	2187
160	563	571	998	1241	2108	870	314	2753	1593
878	681	1027	899	1282	506	873	2144	2717	2342
844	1145	1043	345	949	2509	1977	819	1081	1870
700	0	1350	1764	1342	1944	1526	1554	1228	2695
337	344	531	327	484	1437	1237	2137	1615	2872
814	523	882	2758	2287	1218	1479	2348	1710	2202
304	473	974	1964	1119	5418	1221	1529	1524	1873
393	484	161	709	923	1385	1661	1518	2715	1731
317	762	1553	1793	1042	1840	1097	1357	2198	1498
449	310	2600	1680	555	1095	2250	338	1106	1939
316	507	1648	650	2130	818	1336	2433	1959	2001
1005	779	2521	1523	1741	647	2353	1856	2129	2234
373	352	873	996	1690	2176	1792	1358	1212	1759
369	918	1296	1395	1027	383	2910	1095	1082	2561
329	695	808	1193	1016	935	1972	1037	1391	1967
1016	1321	856	688	1815	2267	2729	153	1471	2169
487	1407	1020	2694	621	1501	1327	1580	1758	1975
650	1175	1504	2141	1013	524	1001	1243	723	1549
158	1374	1812	540	1998	1028	3764	768	487	1684
164	326	1113	692	1172	2148	2946	1391	2456	2546
911	1410	1688	1393	328	1113	1177	898	1856	1821
0	884	365	0	862	3178	2459	2414	1814	1811
556	784	161	1154	2643	1228	1100	1675	2572	2757
339	662	2047	1652	768	1436	1512	1355	2528	963
1125	799	1481	1104	1021	1118	1713	1002	2203	2152
789	561	1724	1365	663	316	1328	739	1447	1118
171	397	539	655	2827	1173	2447	3260	1852	5740
699	623	648	764	1220	704	2997	1293	2044	2163
1144	829	789	1795	2241	1931	1520	3687	546	3468
316	999	354	1834	1307	809	1262	1903	2858	1489
382	781	473	1291	667	802	1280	924	702	1978
194	506	1314	909	1144	570	1906	2654	2646	615
472	1420	1341	1582	980	1376	1441	1443	661	985
865	783	871	1071	1991	1083	1873	1755	2581	5535
1704	333	155	3053	2365	899	618	3047	1785	768
315	518	989	1215	1622	3077	1570	3238	1758	1856
221	955	1431	846	1491	1092	701	1588	1486	2806
204	633	324	403	1391	1066	1587	1073	992	2243
373	805	1313	709	1189	1407	1703	757	1743	868
1583	316	1571	1185	1047	2591	1082	166	1900	2362
601	1155	621	652	1420	2106	1223	1187	928	1979
358	352	1775	1119	1381	1436	1863	1111	1608	2516
276	1109	307	915	685	916	468	3471	2902	1722
1249	1362	557	1470	1292	1746	416	3110	1514	795
641	727	1201	809	804	1354	2283	1946	1005	8761
996	1659	1250	1002	818	1783	471	1939	2039	1514
481	571	326	1203	483	1549	2146	1117	3032	1238
749	741	3846	2380	838	642	1536	2651	1911	767
160	1193	586	503	937	791	938	2391	0	482
265	1333	2939	835	1994	1343	1673	1588	2085	3289
793	1258	648	807	475	1168	3543	2061	1409	2127
819	759	441	901	1599	1126	1176	151	2700	1554
442	153	153	794	388	1108	968	1184	1908	4071
470	2713	704	714	2229	2201	1362	2419	7933	1183
556	334	952	1228	1120	1259	886	1860	2118	2593
166	467	704	2563	1159	792	3231	1323	2010	2170
