1 NN	2 NN	3 NN	4 NN	5 NN	6 NN	7 NN	8 NN	9 NN	10 NN
4	2	2	33	17	15	141	28	11	15
2	292	8	42	11	31	4	86	6	125
1	75	20	6	296	2	132	10	7	61
1	68	56	71	10	31	16	38	38	21
1	2	6	297	20	213	9	6	25	36
1	3	201	5	129	12	17	90	6	53
1	7	6	171	63	249	4	9	534	19
1	2	1	64	21	74	38	159	14	21
1	3	68	666	8	4	422	15	227	127
1	1	1	10	16	28	19	316	480	162
1	38	219	357	137	17	317	69	36	13
114	21	60	4	19	47	8	10	19	5
1	654	3	67	7	894	130	14	33	10
1	107	905	31	133	11	166	3	494	20
59	263	21	31	8	461	19	73	106	58
59	6	1281	46	213	33	11	1	70	9
11	2	12	9	9	782	54	19	24	320
2	7	7	2	8	10	167	325	19	24
33	1	6	6	57	28	211	320	99	15
1	28	198	9	5	13	101	23	91	244
6	2	11	1	57	6	6	124	21	4
2	3	96	5	12	2	929	28	24	20
1	9	3	77	44	17	4	45	132	507
1	2	4	3	126	88	41	23	11	90
1	12	7	1	11	6	286	369	354	62
1	3	2	141	13	19	10	3	228	61
1	146	5	13	29	4	15	148	16	646
15	11	117	6	14	7	95	102	32	80
1	6	8	10	5	479	16	34	12	10
1	276	3	45	49	6	9	17	23	50
10	2	2	155	595	3	9	134	141	25
1	180	4	10	72	68	580	10	6	32
31	13	2	8	7	148	32	16	276	146
3	6	4	33	13	24	91	209	64	22
88	1	42	8	37	53	15	15	9	15
10	2	6	505	26	3	449	439	41	10
1	84	224	13	139	6	22	788	169	10
10	6	5	2	9	20	7	12	525	6
407	2	60	2	70	52	167	274	43	17
10	21	5	21	8	98	98	44	332	398
6	64	4	367	42	13	5	334	3	47
11	2	4	6	13	303	588	61	527	46
4	11	14	343	11	10	8	67	21	31
2	11	7	1016	7	117	57	60	37	17
16	2	13	10	4	11	11	1037	132	63
3	1	19	70	6	29	6	23	12	39
2	2	124	25	28	25	18	22	6	25
1	2	120	7	14	6	601	15	18	7
39	2	6	6	21	16	10	12	11	113
307	2	4	292	84	44	83	182	46	29
10	26	86	460	10	1365	11	22	5	24
113	156	3	24	737	454	41	103	13	14
2	2	19	171	1491	130	9	3	50	94
18	3	23	84	7	432	29	296	17	40
155	54	6	254	32	806	5	91	44	9
2	6	4	32	61	15	10	18	13	110
45	2	190	12	43	139	20	14	236	17
1	3	183	3	13	6	28	23	27	280
2	3	36	347	7	32	129	12	26	980
1	265	1	104	923	361	200	20	20	17
1	2	174	81	186	26	11	121	55	13
1	322	1	119	17	1694	225	14	21	129
1	1	29	12	14	184	341	29	25	13
1	15	35	89	10	29	47	19	24	7
1	2	15	23	148	8	465	10	5	12
1	43	4	237	11	875	131	28	77	156
212	28	4	2	10	45	18	64	135	25
15	27	2	10	64	11	43	297	153	104
1	44	11	2	44	179	100	48	37	13
1	1	71	12	10	33	39	56	27	17
1	283	3	8	10	10	26	10	288	40
3	109	4	137	54	64	131	405	20	22
2	1	2	19	341	42	12	3	766	37
2	2	5	2	7	7	22	2	24	43
1	63	7	6	24	74	29	11	53	31
4	351	11	2	54	21	48	28	124	107
2	83	2	95	54	557	592	411	8	208
14	6	39	17	21	36	487	12	229	12
10	6	13	64	4	12	3	39	29	243
2	15	4	3	20	16	10	181	61	603
3	9	3	8	10	2	583	12	295	1
11	99	378	73	27	65	113	57	4	9
5	1	2	8	8	140	123	12	123	125
3	6	16	71	99	13	477	75	8	194
1	1	4	374	81	85	57	17	10	132
2	16	7	12	24	7	16	14	41	78
2	1698	3	3	3	1181	411	9	229	12
46	63	82	32	52	13	38	647	4	38
5	39	67	8	1309	295	92	59	10	15
4	6	5	228	48	369	8	152	14	209
7	6	440	7	10	28	10	8	37	21
65	17	34	5	83	46	107	402	32	960
24	2	30	199	16	110	14	82	88	304
1	6	123	4	19	8	203	7	89	11
1	4	7	17	7	309	11	17	15	18
4	1	37	19	33	9	15	6	49	9
4	30	22	41	44	9	14	40	235	27
117	15	7	72	5	1	14	22	103	72
1	5	7	5	46	22	44	37	341	182
142	5	3	5	59	256	5	22	107	1077
2	3	48	13	51	10	66	23	37	7
3	115	9	64	7	13	9	289	22	32
1	3	8	8	7	184	242	19	28	102
1	2	577	5	30	8	14	14	40	15
12	1	3	4	26	135	60	23	47	14
2	5	12	7	11	16	99	20	45	7
8	6	13	7	2	153	21	304	196	9
3	2	1	547	8	12	236	738	43	32
1	2	32	82	179	4	14	301	3	387
42	2	10	36	184	15	20	11	13	1075
24	43	45	213	672	5	7	12	11	6
1	8	11	53	21	1902	16	26	22	9
239	1	279	18	221	9	93	30	11	517
236	7	718	48	887	9	672	208	10	210
115	5	284	83	140	49	8	5	138	34
9	27	152	10	47	13	38	364	243	26
4	18	10	6	7	1244	137	27	73	23
95	12	5	4	25	12	14	66	25	32
1	5	7	9	33	104	19	28	44	41
26	4	190	30	6	18	81	57	97	358
138	60	5	3	43	225	12	34	14	21
1	94	170	4	229	101	6	262	15	104
1	103	742	5	195	29	96	12	15	6
69	3	5	65	301	20	6	25	15492	11
1	17	13	6	6	461	23	196	18	33
2	19	18	74	63	83	21	3	457	54
1	8	186	19	12	24	14	267	118	25
1	1	232	4	7	25	15	24	20	16
1	2	68	267	13	304	27	15	130	11
3	1	59	18	627	66	19	556	101	124
10	33	219	481	11	127	261	26	32	25
2	91	16	17	187	20	10	5	17	860
1	19	11	237	142	6	33	65	84	11
1	14	11	15	113	241	14	28	164	434
1	7	6	12	220	17	1	42	20	9
120	120	15	388	5	38	16	34	95	97
1	18	57	13	7	106	332	559	117	50
1	3	7	10	59	2	136	212	7	230
12	2	1	11	5	14	71	167	303	22
1	5	31	31	48	2101	114	57	14	112
2	2	6	28	10	2	18	121	11	25
2	4	3	8	27	6	26	283	155	389
1	308	3	937	3	187	13	16	13	31
2	5	4	8	27	181	27	20	40	25
12496	3	7	61	104	32	6	75	419	27
1	50	143	7	633	13	59	383	78	551
2	12	84	41	34	47	888	83	169	8
9	62	5	88	12	3	40	1	23	12
12	94	104	14	15	221	13	47	279	17
32	127	564	12	1	60	4	126	20	12
3	3	10	5	457	659	62	184	10	239
1	29	2	8	34	65	542	245	291	12
15	10	15	47	141	1121	534	117	118	159
11	2	25	160	54	237	15	202	2	57
1	14	3	5	11	4	40	17	19	356
2	131	407	43	38	15	124	246	10	17
2	1	26	16	185	14	59	40	35	15
1	3	10	21	1	9	406	2	13	5
4	55	193	48	17	430	192	245	100	116
1	4	4	4	7	30	69	14	55	270
2	2	12	3	79	19	873	244	21	11
1	14	117	20	18	23	10	22	105	277
2	2	174	36	21	68	295	358	149	1348
1	3	3	5	104	6	18	17	190	76
7	150	14	9	19	6	12	7	59	9
8	1	18	20018	12	10	94	56	33	48
10	2	33	1	340	133	36	10	15	307
3	2	47	3	48	23	858	6	23	628
1	4	36	4	7	22	8	6	8	41
132	59	5	7	69	3	32	41	5	265
3	5	102	89	10	23	560	17	19	9
1	34	3	172	181	13	69	23	99	39
1	5	2	8	88	5	243	8	49	986
86	1	14	15	24	15	299	23	113	33
5	20	9	2	7	39	44	3	11	54
2	16	4	14	34	14	13	8	2	343
14	3	81	33	9	28	488	54	69	659
11	3	7	5	9	14	13	60	125	16
1	1	1	10	24	21	187	47	17	13
12	10	29	11	8	96	7	91	10	18
134	1	282	4	106	12	6	89	976	33
256	4	22	11	25	49	21	26	30	43
16	73	15	180	59	461	2	68	96	157
2	1	85	122	5	79	14	736	378	22
16	6	5	5	71	48	20	1195	629	134
1	147	3	189	224	7	9	167	4	986
21	3	23	4	149	23	139	415	73	56
1	211	339	9	4	5	144	4	23	3
1	1	30	62	17	37	4	25	442	41
1	32	16	522	3	29	51	137	12	18
1	7	72	14	47	8	27	113	307	13
5	3	4	9	81	63	63	162	25	21
346	68	49	13	1	84	20	385	108	17
6	35	46	68	12	41	58	48	18	200
2	2	3	89	8	218	203	8	22	63
3	4	3	7	12	27	829	486	7	74
1	21	9	163	8	7	27	4	12	104
2	14	33	10	2	44	11	8	138	19
1	95	17	975	174	7	16	12	16	24
1	3	18	4	214	9	141	9	203	1019
1	7	273	3	6	18	5	52	656	159
1	15	6	7	13	80	93	24	160	120
3	173	5	4	5	9	9	48	11	3
1	93	274	104	6	398	47	18	49	160
1	4	60	77	124	3	25	189	32	229
6	45	90	12	8	10	9	39	14	68
1	10	40	101	17	497	13	191	44	115
1	4	5	8	9	43	19	5	114	156
3	49	7	4	6	61	18	105	22	240
5	4	220	1	3	16	3	27	14	5
663	170	162	6	5	57	5	30	133	473
1	2	24	89	53	45	12	75	45	66
1	17	15	44	19	23	38	4	79	23
63	27	4	338	40	331	8	19	18	143
38	9	7	541	39	120	936	7	10	74
15	13	25	8	9	11	20	11	80	315
5	1	5	9	452	8	32	167	25	16
41	5	51	8	144	133	15	153	306	454
15	2	37	22	420	248	266	781	41	571
1	20	210	16	41	367	12	106	11	150
2	294	11	22	11	10	926	1	72	288
10	28	28	78	28	306	343	21	58	1919
2	3	19	30	7	26	38	29	431	19
1	24	138	4	59	210	11	156	9	187
299	3	5	8	6	735	6	12	43	4
54	8	17	28	9	5	264	10	180	155
3	2	37	15	12	1184	429	53	74	5
2	9	205	44	259	9	39	46	886	68
1	5	7	722	70	47	29	644	164	52
4	117	3	4	358	14	3	187	48	35
1	45	4	3	159	48	5	93	76	82
18	172	397	544	8	25	24	40	3	84
1	15	1	4	10	74	16	11	1201	34
4	3	1	240	53	59	87	136	176	116
220	37	4	18	3	8	29	29	294	62
15	3	60	4	12	68	18	177	19	24
5	10	12	10	2	99	1039	300	103	660
1	2	20	103	12	422	365	136	143	59
10	6	5	9	31	13	19	76	390	21
19	6	5	7	3	47	263	83	52	624
2	4	95	9	4	32	17	94	152	44
1	11	338	6	2	16	241	1	431	15
1	4	8	35	841	9	199	7	25	10
1	70	9	7	19	25	5	46	49	112
1	2	1	15	6	21	16	247	21	7
1	167	6	1	8	73	44	11	610	21
2	4	12	2	139	22	8	463	99	188
3	267	51	8	20	842	18	401	411	6
7	179	5	55	1	293	56	37	82	9
52	109	32	14	119	13	19	102	92	103
22	1	18	16	4	48	21	9	76	47
1	62	4	20	215	400	125	261	8	23
51	16	314	40	9	27	204	141	177	265
1329	55	2	62	5	4	13	61	17	204
2	3	8	8	15	8	17	78	17	240
17	2	31	23	5	9	9	5	28	44
1	17	14	3	414	239	17	463	274	2
2	3	4	8	6	357	14	25	7	14
443	6	37	66	6	8	9	25	83	71
1	64	3	59	19	612	24	16	120	270
23	22	84	12	4	14	30	13	1913	18
11	188	6	95	20	29	24	96	24	10
2	4	2	55	3	9	70	104	26	1130
1	89	494	18	16	143	14	50	99	8
7	37	8	3	7	77	7	1131	23	17
5	2	5	231	67	53	198	7	59	53
6	5	65	10	11	8	222	20	10	45
1	4	95	4	28	50	11	128	39	28
2	24	14	12	161	13	908	16	30	357
65	10	7	9	291	335	609	12	9	24
15	260	3	7	45	35	60	24	199	279
2	40	4	103	3	9	21	227	48	1
12	2	8	11	14	7	10	15	707	23
4	3	6	7	50	84	112	1119	10	667
1	3	5	80	15	142	24	609	9	8
3	20	121	25	17	619	19	288	66	23
40	2	980	1220	27	7	37	10	92	25
1	4	2	29	5	442	226	20	21	106
2	850	93	77	12	8	99	84	10	144
595	1	16	10	247	15	29	98	48	502
6	8	215	1233	23	43	9	12	54	58
2	4	22	52	101	190	12	27	148	28
159	1	6	200	43	111	14	18	7	545
3	4	79	32	37	33	162	169	17	142
1	3	89	670	15	20	110	40	373	597
2	88	286	281	4	366	9	33	8	68
1	2	4	2	246	6	330	5	67	219
18	48	4	47	19	303	49	150	86	1007
3	141	4	74	502	515	450	953	4	26
7	18	9	630	4	10	33	56	11	10
2	32	713	2	28	38	44	24	44	9204
1	5	162	51	6	69	274	7	178	32
83	20	6	12	7	48	262	9	241	45
1	3	10	90	3	59	10	10	17	55
187	7	26	36	14	14	28	42	131	44
2	2	77	99	143	7	246	7	967	99
113	16	4	2	9	184	22	220	194	67
1	664	158	2	18	161	21	22	12	68
1	7	56	62	72	133	12	310	14	229
1	157	3	250	268	7	37	7	9	302
1	2	67	66	22	49	55	46	73	23
1	2	103	7	19	2	6995	194	64	151
1	17	33	16	8	2	12	14	1946	36
1	2	11	5	16	243	273	170	34	23
5	62	44	4	75	35	54	309	24	124
349	56	28	6	39	10	151	39	161	103
1	4	151	331	17	32	10	417	325	8
2	92	46	62	57	19	9	2	3	5
4	11	1	36	13	32	809	7	32	1451
1	3	4	161	24	60	56	223	42	88
3	8	50	21	22	292	124	400	9	55
3	65	5	4	313	11	147	5	8	53
687	50	28	8	21	5	10	1	255	304
1	575	3	2	47	7	184	34	23	5
26	3	4	83	13	12	27	16	26	108
1	18	11	86	58	86	7	42	90	26
1	2	194	82	28	85	157	44	11	1
1	1	3	66	9	117	143	178	8	93
29	6	4	25	3	379	8	142	5	21
1	3	792	184	252	68	726	11	21	107
10	59	36	29	121	26	17	137	17	11
13	2	222	5	2	69	114	352	586	19
215	367	2753	4	22	44	37	192	14	70
5	343	365	13	101	50	17	411	15	4
2	205	7	34	69	102	238	369	49	87
1	2	7	149	33	3	137	31	40	18
6	7	37	4	48	26	21	71	21	39
6	3	2	7	8	123	10	19	52	84
6	49	118	45	2	35	15	60	8	116
1	272	9	5	17	15	14	32	4028	689
1	4	13	82	10	240	17	49	218	43
25	90	3	8	101	8	11	9	53	672
2	4	3	4	14	486	268	40	102	10
1	935	3	133	5	5	17	741	42	14
5	2	6	11	119	58	67	5	10	6
59	62	575	315	3	23	27	10	192	706
3	219	6	19	11	25	40	27	1098	709
42	55	21	179	1290	10	179	145	268	16
186	3	6	158	167	11	23	241	138	35
19	1	257	40	32	1	170	11	249	15
131	1	277	53	9	12	254	25	25	49
54	49	177	5	6	22	13	24	93	7
1	7	39	20	12	14	18	15	197	14
34	6	8	14	27	26	7	18	31	34
83	3	24	18	180	314	14	47	55	120
19	143	13	166	4	629	2	232	61	71
6	123	28	7	115	34	45	24	12	9
1	7	9	441	537	4	389	40	331	199
342	5	6	164	19	14	101	40	49	11
1	3	549	18	80	16	66	467	146	30
1	30	1	4	4	472	10	109	15	7
128	5	30	250	21	8	362	160	13	1440
12	434	3	15	13	40	15	12	10	18
1	4	9	1	37	2	21	282	888	238
4	3	6	12	36	9	56	76	153	197
1	3	56	1	100	13	20	26	77	752
5	404	146	53	72	409	73	84	688	14
1	1	26	6	22	29	6	25	1484	432
8	8	4	7	3	64	412	11	142	42
1	237	49	6	4	142	15	883	285	267
9	14	19	8	112	10	264	84	147	40
1	42	3	18	8	491	7	9	17	14
5	4	442	18	4	124	12	12	12	18
1	3	11	12	82	142	12	4	21	31
12	10	4	35	70	497	13	513	16	33
36	3	16	40	8	6	396	10	71	8
278	94	5	10	646	336	13	4	299	11
10	5	8	40	1487	16	130	8	22	16
2	2	34	27	8	38	212	108	21	7
3	3	13	9	9	693	5184	12	164	48
4	2	2	2	18	8	10	115	16	9
2	3	26	33	1035	192	22	32	28	81
325	6	5	19	18	11	567	79	36	16
4	3	72	6	135	8	16	14	133	14
6	2	63	125	4	5	31	12	19	211
1	8	40	5	6	53	474	89	13	16
2	3	11	6	7	13	14	30	1140	13
3	10	14	11	429	4	384	96	33	11
29	7	252	10	121	837	16	73	21	9
5	70	125	3	65	97	61	178	590	401
48	67	253	6	110	15	11	649	19	210
2	3	1	8	402	109	41	262	324	24
18	3	7	37	9	394	230	4	812	127
1	1	9	2	38	90	108	11	89	17
16	4	489	4	125	515	4	229	23	44
14	2	5	4	437	14	7	60	11	24
56	5	5	26	15	910	32	129	122	48
302	15	9	24	23	15	67	474	48	9
3	4	3	147	9	7	43	9	7	28
1	3	410	90	23	44	5	10	35	80
2	7	161	14	38	11	38	104	246	330
2	4	106	7	17	5	8	6	17	89
1	5	1	3	18	4	49	47	224	56
8	23	5	3	131	22	78	24	9	11
1	2	17	16	16	515	58	140	95	184
56	89	19	11	2	96	7	22	66	247
54	35	140	125	7	271	28	9	16	3
2	81	12	708	314	8	54	12	479	14
1	2	16	51	21	105	11	27	204	486
37	16	128	3	1	10	21	104	254	19
2	3	2	6	13	13	24	47	13	27
1	51	6	48	1815	35	16	3	20	67
184	3	395	345	34	47	200	700	32	4
1	75	35	6	3	20	6	123	18	18
3	3	89	6	157	9	18	260	10	51
38	2	721	89	6	708	436	24	211	15
12	3	13	366	290	5	89	14	8	75
1	15	1	6	8	8	177	25	12	516
2	87	19	224	35	10	25	288	32	781
216	3	4	5	69	605	12	4	8	358
37	3	2	6	14	9	4	70	62	46
2	3	101	945	8	1	349	6	49	67
46	31	26	4	6	5	326	8	16	9
1	66	6	6	7	16	216	16	165	47
1	13	9	135	43	31	78	9	208	90
5	5	28	303	71	5	456	131	35	8
1	27	27	100	75	572	19	12	125	13
3	16	602	5	10	33	15	5	79	32
1	100	6	1	11	51	47	29	15	70
1	110	9	109	11	327	225	5	14	49
22	4	387	171	3	8	355	219	300	11
1	4	5	15	296	1479	153	12	223	644
24	4	36	48	70	26	78	46	216	270
2	5	48	149	19	26	66	41	84	74
125	16	721	77	399	49	63	35	29	17
139	3	262	38	29	218	34	15	15	16
92	5	7	13	8	36	22	28	34	54
1	2	7	67	22	339	4	33	50	34
1	10	74	24	157	150	25	11	13	31
32	19	273	11	891	8	108	38	11	23
29	2	24	13	25	20	9	12	2	459
1	24	5	13	21	9	11	4	11	133
2	5	8	40	8	14	12	34	11	15
38	9	22	5	7	68	646	104	15	7
29	19	4	198	2	106	44	19	9	409
53	5	64	16	41	18	25	14	381	59
5	6	59	216	3	2	24	213	17	45
40	11	3	26	6	500	1323	276	30	7
