1 NN	2 NN	3 NN	4 NN	5 NN	6 NN	7 NN	8 NN	9 NN	10 NN
1	408	124	267	39	13	33	74	172	36
255	6	16	7	8	86	91	15	430	253
413	18	72	11	12	39	135	43	913	44
7	49	72	11	237	36	71	112	229	126
20	121	14	46	110	50	147	258	21	363
20	50	88	184	3	22	577	619	15	84
66	2	21	23	609	124	205	129	215	140
2	49	38	127	156	52	246	128	78	705
1	5	74	8	8	7	59	107	74	10
2	2	5	111	551	252	306	18	50	77
1	88	62	14	8	34	28	133	43	291
2	1	312	285	261	20	210	102	423	85
34	98	37	201	204	99	278	302	191	102
9	6	282	13	33	43	344	199	72	216
40	54	64	14	31	85	60	138	138	116
34	65	10	7	22	7	142	25	23	115
104	107	8	129	150	41	67	21	154	668
1	6	261	8	378	147	61	13	394	409
2	152	283	1	205	155	110	469	201	118
2	2	210	12	14	45	238	230	125	48
7	14	6	101	305	12	134	12	114	1780
2	4	73	44	61	427	9	97	21	14
133	3	427	43	5	9	206	14	644	8
79	217	12	11	21	35	237	11	162	141
54	147	212	205	13	119	21	154	924	7
5	178	10	125	36	16	99	104	138	92
102	68	287	9	255	83	133	89	437	313
25	15	7	480	10	50	235	154	74	587
16	249	18	2	20	228	208	249	381	96
67	50	719	209	15	176	139	31	121	39
110	51	133	16	119	91	31	139	21	706
2	80	116	21	292	13	148	444	18	657
2	56	119	281	5	9	129	484	12	507
365	20	11	32	95	1090	127	173	51	1445
1	5	133	171	6	33	41	152	29	29
2	216	90	54	12	38	78	80	31	243
109	75	3	169	90	234	53	328	22	787
103	3	43	9	208	327	190	323	107	163
1	37	201	21	90	8	10	282	160	104
1	91	65	59	117	134	147	232	56	214
175	37	11	65	143	126	424	180	17	343
1	16	397	75	71	135	1118	15	233	39
11	73	216	190	6	23	88	12719	5	37
2	92	3	10	206	16	23	39	35	128
7	2	231	110	338	17	105	11	129	174
3	91	145	32	304	2097	120	18	268	24
1	3	114	79	6	74	38	70	2	83
2	124	50	307	74	252	66	750	32	21
66	173	113	182	174	665	163	109	71	162
4	10	163	245	101	21	458	646	927	12
121	15	84	8	74	200	294	37	23	75
128	6	48	125	449	307	154	16	351	269
146	201	9	1293	36	65	117	70	129	39
164	126	78	4	47	92	192	166	191	232
4	98	3	7	9	528	24	25	77	107
5	5	17	6	14	255	6	241	33	36
2	12	14	236	136	20	15	332	323	31
3	200	98	2	32	18	60	91	138	564
98	5	24	103	236	93	658	153	223	179
129	18	14	45	22	91	29	208	695	92
127	20	247	184	5	153	207	300	395	112
1	467	28	64	20	5	344	335	189	181
94	138	7	14	17	11	70	15	25	1041
26	74	121	137	7	67	107	781	233	54
3	126	47	334	5	160	14	23	16	22
3	96	16	122	4	188	143	419	25	58
8	50	662	459	146	20	18	48	26	39
136	7	185	76	24	107	219	16	10	243
20	168	259	79	102	15	113	330	56	17
419	51	42	87	6	298	293	58	103	14
2	3	5	6	239	186	72	108	569	123
1	6	16	107	204	142	401	78	747	372
3	3	121	415	15	12	1235	412	44	203
63	8	2	80	192	50	115	16	390	77
75	2	124	74	91	163	421	14	309	20
1	103	7	40	62	10	6	27	12	10
6	24	17	933	5	33	286	1152	9	180
87	3	42	131	49	60	32	179	30	620
68	22	31	143	4	162	47	11	97	9
30	109	2	285	154	40	397	85	28	182
14	153	217	10	25	3	73	22	66	224
176	7	151	18	165	597	147	291	200	209
1	3	14	231	138	2491	262	341	90	121
88	2	12	14	54	157	17	77	46	21
1	3	144	464	141	27	339	22	235	239
5	5	91	212	172	8	23	89	54	181
2	213	8	133	26	255	295	171	180	74
1	34	22	2	25	38	108	28	5	127
1	83	76	41	5	15	3	79	138	80
131	336	11	11	86	43	12	982	24	25
78	12	13	126	33	38	181	13	551	337
58	6	14	19	142	415	21	935	197	226
100	324	35	24	851	82	50	10	71	223
50	3	1	54	339	157	762	301	15	421
161	7	14	27	134	7	37	427	257	13
149	4	53	150	517	56	14	84	85	74
103	136	4	99	1111	48	92	510	39	285
164	4	73	64	736	1205	624	71	203	26
1	9	12	71	1006	62	57	1166	40	130
12	23	240	746	16	7	214	13	161	95
3	75	65	81	292	16	12	51	27	552
27	2	120	103	185	11	14	490	27	278
1	7	16	101	107	14	75	16	110	463
78	238	12	228	135	142	157	240	206	107
4	74	125	21	20	233	210	10	74	9
4	73	207	26	1120	185	9	9	219	33
2	497	6	10	5	64	37	25	9	4
1	4	8	66	34	147	22	139	960	219
1	236	124	139	176	100	242	102	88	28
1	4	246	79	255	4	22	332	117	104
160	4	494	710	7	176	16	203	1171	212
4	165	3	20	10	12	96	108	21	92
284	2	67	27	241	106	57	11	1861	12
1	90	95	8	15	205	22	600	164	408
54	92	44	58	40	216	18	10	151	180
116	175	197	73	205	76	258	21	116	73
1	26	3	320	68	162	82	486	13	17
10	85	14	491	27	92	14	45	519	83
1	2	7	9	603	18	142	145	8	55
183	17	271	88	413	24	131	104	35	44
122	8	67	28	5	39	49	408	44	263
20	10	4	17	13	607	191	609	432	28
112	236	35	103	70	11	149	105	486	160
4	93	9	5	10	494	56	422	11	106
281	100	148	6	23	175	7	1531	224	300
1	4	7	57	103	47	255	268	265	203
1	3	151	164	122	197	8	17	29	89
3	2	3	105	1422	247	22	242	264	586
71	5	52	108	94	80	410	58	53	36
1	5	55	250	193	20	123	61	39	19
2	18	5	19	135	41	11	127	123	39
7	85	7	253	38	190	265	311	103	12
238	9	139	90	122	132	124	190	289	17
1	2	11	9	139	121	3	27	121	35
1	8	59	17	19	87	12	218	92	161
1	4	31	6	22	54	98	151	30	91
135	8	151	60	44	125	30	88	94	49
39	5	120	58	818	182	394	88	539	105
1	4	14	147	708	223	139	17	154	96
672	98	151	25	16	50	47	93	11	39
76	16	8	176	33	27	13	92	233	65
5	159	5	14	10	143	143	4	207	358
27	105	109	143	69	108	127	60	32	26
1	3	10	3	4	46	52	143	165	96
130	41	3	543	65	43	125	25	45	44
128	7	147	105	461	33	14	6	266	13
39	26	2	167	13	379	14	19	14	208
1	513	9	80	166	301	14	228	24	27
3	97	5	64	18	206	10	203	127	176
37	7	100	12	73	3	307	120	171	168
4	6	437	241	309	366	17	118	49	243
18	3	123	14	3	264	95	30	381	680
7	323	127	305	44	13	9	177	335	55
22	3	271	132	3	184	59	56	584	1
24	75	273	18	62	24	21	243	391	168
1	451	17	59	14	69	849	13	36	9
1	6	3	5	161	13	913	18	6	459
2	4	150	64	6	442	6	132	704	78
3	27	17	25	10	1544	3	165	133	99
1	74	11	78	109	305	8	13	116	66
3	167	149	178	2	24	43	1252	26	274
5	2	187	10	9	46	23	35	59	58
2	2	5	3	438	41	861	318	765	157
40	232	50	131	42	1001	5	111	523	140
66	80	7	67	221	14	40	129	365	21
61	206	9	17	515	345	234	144	134	76
1	29	607	155	41	436	78	76	384	748
5	3	98	42	19	451	98	137	42	89
96	70	7	219	49	323	155	31	7	33
2	43	41	4	27	41	62	16	160	125
1	75	82	34	183	8	12	28	223	33
44	3	5	386	9	199	108	4	87	173
527	3	145	135	139	208	145	69	247	38
9	53	51	163	120	8	232	502	1308	480
35	7	4	5	303	100	30	31	72	731
2	2	436	974	104	145	14	157	786	25
4	129	423	23	108	87	289	13	56	122
7	216	12	1055	107	58	32	17	139	20
106	9	146	22	125	70	35	267	144	818
1	65	5	590	172	23	87	120	634	36
1	2	4	458	10	29	19	17	90	48
215	1	27	140	14	16	1734	127	22	24
46	382	32	61	10	6	516	42	31	147
1	864	3	17	19	16	193	74	24	10
225	51	75	8	515	9	16	67	25	58
48	10	60	105	62	12	1009	73	24	4
1	89	61	81	19	1119	7	25	89	153
191	47	9	266	14	113	316	284	20	48
402	15	6	58	99	64	103	66	58	52
1	313	12	21	38	300	664	137	117	33
1	5	1	7	19	21	42	1401	65	42
2	163	5	88	5	14	97	104	309	26
2	67	140	39	19	1055	18	231	555	292
192	119	112	57	68	211	114	85	168	684
5	13	71	5	1435	124	413	361	133	116
1	100	4	57	4	21	51	215	18	13
72	14	14	7	126	6	17	48	29	578
62	125	60	141	30	190	98	22	335	29
2	66	10	141	362	4	16	439	189	489
121	3	2	122	28	11	134	48	131	26
3	7	34	69	3	73	29	49	24	29
198	88	4	60	8	53	160	16	300	221
1	8	101	27	13	262	39	116	100	56
2	103	118	77	25	116	148	19	9	262
1	7	64	7	3	299	260	46	13	225
148	102	5	8	24	86	133	153	41	24
73	271	13	17	20	909	116	241	181	10
236	5	19	186	59	324	126	282	154	38
2	220	3	81	381	638	101	72	111	1510
7	118	17	3	789	6	70	474	4	1081
3	4	40	125	106	15	25	965	763	116
2	2	253	25	620	23	10	67	23	42
110	3	88	10	108	19	301	200	2560	416
2	4	67	687	156	6	115	17	80	23
6	1	50	81	15	7	47	109	54	664
1	96	79	560	170	50	168	377	108	61
15	3	8	646	17	490	31	602	163	509
235	29	341	450	17	108	13	14	76	137
29	273	36	93	18	11	29	551	448	311
14	4	409	177	8	41	95	125	37	226
1	256	5	42	16	189	20	91	127	35
9	128	40	438	277	177	149	104	20	111
21	2	27	11	31	28	126	276	160	234
13	2	41	11	98	150	478	21	174	120
2	302	61	8	16	19	186	94	31	317
88	115	178	330	24	96	67	12	119	24
72	225	67	7	27	40	23	283	58	222
1	4	429	1	139	15	39	18	75	55
2	5	130	440	251	13	161	16	32	47
1	44	16	64	31	67	9	216	845	129
53	7	128	232	8	68	164	7	304	84
44	288	23	117	30	180	232	62	268	87
9	52	29	7	303	28	91	42	19	13
27	7	50	101	5	12	99	273	92	97
149	1	64	129	16	276	390	45	62	248
1	4	100	10	778	24	514	179	47	64
149	66	4	108	21	201	169	28	469	41
8	72	18	432	220	497	216	98	88	1861
4	46	70	542	98	30	41	518	19	89
188	224	72	11	1314	164	38	10	16	605
205	2	178	186	12	7	270	418	8	150
4	9	44	73	198	1764	84	68	60	153
4	90	354	2170	81	154	434	148	263	1512
2	119	91	104	65	632	98	198	30	65
5	4	9	72	42	83	184	9	326	322
2	524	18	112	18	11	175	327	18	20
9	140	115	275	10	798	7	80	626	31
1	95	309	301	208	58	84	338	41	9
8	3	127	10	115	12	342	18	30	178
1	70	178	17	14	46	7	17	14	40
3	59	4	246	46	10	790	272	218	56
1	6	4	51	249	13	12	54	249	576
38	2	6	3	19	10	205	22	22	114
2	73	249	11	5	54	55	26	122	156
2	3	16	16	30	90	7	154	458	71
2	157	37	8	41	12	15	18	22	235
1	127	293	140	1518	3260	101	18	45	9
180	308	14	7	41	15	111	898	12	730
8	94	11	317	91	29	56	6	293	16
8	5	139	83	365	87	255	189	377	687
160	15	32	494	134	72	154	343	1401	61
89	178	193	26	34	576	409	705	16	64
1	989	144	13	324	443	376	23	110	144
3	7	59	5	57	18	168	62	524	131
126	102	80	230	172	190	146	1459	9	1002
1	11	183	414	181	147	123	139	71	180
128	3	149	97	36	27	93	83	12	17
9	4	4	330	10	55	431	10	156	186
3	172	66	242	280	42	106	181	26	147
4	56	30	3	96	218	42	293	143	304
129	69	235	253	19	226	89	553	34	753
32	3	334	118	71	78	971	81	31	109
169	9	4	12	9	40	84	116	25	30
1	2	1162	129	199	82	116	45	656	20
2	230	88	84	134	572	43	177	374	211
327	75	5	42	162	43	284	389	49	26
51	2	8	16	47	540	248	28	365	297
83	118	400	7	11	20	71	52	166	103
174	139	8	12	205	12	3	157	14	991
1	92	23	182	130	457	196	57	118	24
1	113	12	276	39	31	338	133	52	74
1	63	54	13	180	44	159	574	11	103
1	20	86	6	26	127	24	85	53	232
2	101	7	676	7	6	74	40	26	280
51	10	10	591	84	66	52	236	296	797
1	102	118	53	29	58	166	68	43	1081
2	5	49	132	62	23	44	153	279	23
82	6	9	126	73	89	893	118	373	1341
1	3	52	24	60	15	153	96	21	245
13	2	74	119	131	502	2	134	98	50
4	5	5	60	127	16	35	28	298	100
77	511	133	88	973	60	14	225	30	13
9	392	155	54	10	36	9	10	135	115
32	241	69	115	51	98	149	294	1072	20
27	92	338	25	4	336	68	30	59	383
1	119	3	12	64	56	127	84	142	1008
1	64	25	1346	129	146	171	65	14	34
115	11	92	658	119	6	14	47	133	146
174	25	11	25	151	131	514	28	264	12
127	24	245	21	14	104	14	45	23	37
16	3	94	4	766	87	134	205	153	14
9	4	70	5	17	65	49	11	66	632
4	2	252	15	13	256	75	276	254	134
87	265	445	5	639	105	18	7	883	53
5	279	161	6	183	343	141	345	147	103
2	266	166	13	52	86	210	51	185	90
10	28	55	71	90	23	6	271	307	53
32	5	3	6	160	3	478	108	81	699
2	83	18	5	87	12	43	278	45	241
2	161	13	150	24	70	100	12	279	94
210	160	44	514	305	24	195	25	109	26
154	8	4	13	8	3	348	801	85	59
1	84	24	968	186	309	583	13	34	33
2	103	69	38	12	182	379	179	246	131
8	95	7	9	969	21	75	29	15	757
59	6	275	164	151	5	52	291	216	815
58	110	100	623	349	140	266	74	64	84
1	5	329	49	2	71	103	18	145	352
23	3	404	181	120	18	639	17	29	12
104	10	14	86	40	5	70	31	22	213
8	131	622	138	129	230	53	27	51	38
108	336	8	19	110	62	70	97	35	85
7	560	33	11	18	134	2571	408	32	66
1	2	75	97	31	90	101	206	101	915
2	62	5	1	60	111	254	10	28	43
1	495	82	57	7	65	121	151	47	1853
4	8	18	36	36	10	843	223	79	24
275	25	13	15	427	19	41	130	55	254
4	14	455	12	77	110	180	44	63	336
1	1	10	175	7	70	315	55	116	134
3	231	14	534	391	353	33	127	16	689
290	60	3	106	217	118	212	40	191	16
179	119	227	42	107	20	214	41	119	107
68	62	15	78	11	133	20	7	6424	57
37	4	11	20	207	661	600	37	14	203
1	78	7	569	7	10	49	357	67	116
15	75	31	34	7	458	13	152	13	1558
3	2	155	343	13	14	668	257	20	199
7	143	3	73	132	14	437	87	147	299
3	255	142	540	41	6	103	148	39	40
1	3	238	56	390	213	657	103	28	597
1	876	174	180	7	108	516	97	135	39
192	2	3	579	11	39	710	25	265	715
71	60	91	17	96	39	151	213	35	21
1	731	3	303	4	85	82	67	463	787
60	2	8	10	195	307	10	58	42	14
215	3	142	29	8	33	117	18	31	302
11	6	7	8	25	14	536	49	174	207
2	3	9	18	36	7	705	562	22	245
6	2	23	2	280	39	143	12	33	72
1	94	4	224	82	29	23	27	53	176
2	202	38	23	10	934	141	249	22	454
5	3	210	184	119	2	290	156	389	223
124	71	99	82	174	18	191	192	2936	135
1	8	47	4	64	12	11	106	424	115
149	40	67	17	270	4	677	119	161	68
1	130	40	107	487	2871	9	61	48	296
57	215	58	151	16	432	12	35	420	264
7	4	59	92	90	136	16	6	40	57
55	18	79	50	60	470	446	357	306	338
1	4	10	410	101	9	21	327	369	11
6	1	12	152	188	16	134	25	30	39
2	2	225	233	5	13	11	22	985	358
24	199	363	7	453	13	352	46	258	383
4	224	10	125	79	114	279	42	53	72
8	87	313	288	375	58	70	100	205	49
112	4	92	233	257	58	57	31	277	211
3	12	93	508	21	78	15	93	84	627
115	222	198	13	40	13	211	128	327	64
2	94	3	139	102	136	52	235	112	58
194	104	106	188	2	142	196	1269	154	190
2	6	37	13	20	10	28	84	210	176
1	62	13	67	37	235	18	138	574	885
1	100	27	358	7	7	593	181	157	172
4	18	91	197	136	8	190	66	13	189
4	198	19	38	50	5	181	345	451	998
3	3	6	94	274	224	8	189	98	90
4	81	6	75	526	165	429	14	17	92
1	6	185	12	10	23	506	24	49	95
1	4	18	111	25	15	133	14	210	72
2	10	3	124	318	219	9	403	311	174
13	7	146	48	19	216	18	338	9	47
1	21	58	280	222	5	181	55	29	430
110	5	4	48	8	5	138	186	40	176
2	36	55	9	255	160	15	7	372	11
12	3	6	3	35	12	44	177	25	60
78	5	1178	2	15	61	15	34	396	239
1	52	331	198	47	279	318	69	27	153
147	158	8	1050	4	1021	2236	133	10	11
88	38	73	16	48	159	124	22	156	194
11	3	4	6	12	83	76	156	357	92
9	2	71	9	13	116	6	123	116	225
3	6	296	19	9	631	25	555	31	850
1	67	8	20	2	41	290	299	3	276
4	376	106	9	440	7	57	16	52	277
150	102	14	126	147	13	39	125	450	14
88	122	219	503	11	394	755	416	27	434
2	85	60	66	133	2	36	115	22	168
51	40	199	23	191	33	329	307	18	98
40	21	13	36	31	492	512	219	107	22
120	22	72	21	22	135	418	248	108	86
1	397	7	72	865	123	43	50	807	413
1	5	6	404	66	18	3	16	173	88
1	4	268	277	51	10	246	18	16	81
2	3	82	5	263	225	19	1335	64	166
1	4	14	5	22	104	108	16	130	504
3	45	87	14	112	7	262	84	24	145
298	10	127	17	200	186	151	52	202	447
88	30	6	634	432	492	108	505	26	413
41	145	99	217	109	58	276	21	753	8
1	13	38	139	25	19	176	134	190	180
6	59	53	48	215	13	10	17	154	384
169	3	285	226	16	355	11	349	42	259
83	129	113	112	28	12	345	146	28	277
3	2	72	4	85	350	237	4	325	16
8	75	89	269	9	116	9	76	172	60
2	4	12	1262	42	8	71	229	55	296
109	3	584	9	10	105	21	66	561	280
3	4	88	161	31	230	14	78	41	67
100	170	79	445	33	8	13	108	143	267
100	298	52	13	1218	16	211	182	35	161
22	3	154	155	7	129	351	20	418	1209
2	6	63	18	3	327	11	112	595	438
124	311	5	131	191	159	110	404	100	869
5	44	15	6	244	509	19	16	324	86
144	10	207	154	74	422	4	148	6	157
7	2	122	131	21	44	28	23	74	304
72	116	120	82	9	137	52	131	68	326
2	21	272	99	522	129	3	26	79	10
2	66	107	87	14	537	330	333	105	499
1	5	229	51	5	297	192	25	484	110
1	5	8	308	344	129	112	14	197	343
4	9	16	23	98	42	214	499	8	38
12	16	10	186	114	4	54	353	77	460
2	3	523	9	158	150	405	912	322	320
89	6	153	201	80	134	5	9	86	45
364	142	4	259	8	108	107	26	112	8
1	2	317	151	122	106	222	129	325	88
234	3	7	70	7	223	42	15	59	267
4	8	86	104	272	247	88	712	25	226
223	69	162	71	232	50	109	159	73	87
1	2	25	18	266	59	1144	26	46	236
1	2	170	24	121	82	10	161	146	199
2	21	10	1	11	8	545	121	35	704
1	203	542	45	111	267	118	89	164	145
